date,province_raw,n,province,date_full
115,Liaoning,0,24,2020-02-24
116,Liaoning,0,24,2020-02-25
117,Liaoning,0,24,2020-02-26
118,Liaoning,0,24,2020-02-27
119,Liaoning,0,24,2020-02-28
120,Liaoning,1,24,2020-02-29
121,Liaoning,0,24,2020-03-01
122,Liaoning,3,24,2020-03-02
123,Liaoning,0,24,2020-03-03
0,Jilin,0,25,2019-11-01
1,Jilin,0,25,2019-11-02
2,Jilin,0,25,2019-11-03
3,Jilin,0,25,2019-11-04
4,Jilin,0,25,2019-11-05
5,Jilin,0,25,2019-11-06
6,Jilin,0,25,2019-11-07
7,Jilin,0,25,2019-11-08
8,Jilin,0,25,2019-11-09
9,Jilin,0,25,2019-11-10
10,Jilin,0,25,2019-11-11
11,Jilin,0,25,2019-11-12
12,Jilin,0,25,2019-11-13
13,Jilin,0,25,2019-11-14
14,Jilin,0,25,2019-11-15
15,Jilin,0,25,2019-11-16
16,Jilin,0,25,2019-11-17
17,Jilin,0,25,2019-11-18
18,Jilin,0,25,2019-11-19
19,Jilin,0,25,2019-11-20
20,Jilin,0,25,2019-11-21
21,Jilin,0,25,2019-11-22
22,Jilin,0,25,2019-11-23
23,Jilin,0,25,2019-11-24
24,Jilin,0,25,2019-11-25
25,Jilin,0,25,2019-11-26
26,Jilin,0,25,2019-11-27
27,Jilin,0,25,2019-11-28
28,Jilin,0,25,2019-11-29
29,Jilin,0,25,2019-11-30
30,Jilin,0,25,2019-12-01
31,Jilin,0,25,2019-12-02
32,Jilin,0,25,2019-12-03
33,Jilin,0,25,2019-12-04
34,Jilin,0,25,2019-12-05
35,Jilin,0,25,2019-12-06
36,Jilin,0,25,2019-12-07
37,Jilin,0,25,2019-12-08
38,Jilin,0,25,2019-12-09
39,Jilin,0,25,2019-12-10
40,Jilin,0,25,2019-12-11
41,Jilin,0,25,2019-12-12
42,Jilin,0,25,2019-12-13
43,Jilin,0,25,2019-12-14
44,Jilin,0,25,2019-12-15
45,Jilin,0,25,2019-12-16
46,Jilin,0,25,2019-12-17
47,Jilin,0,25,2019-12-18
48,Jilin,0,25,2019-12-19
49,Jilin,0,25,2019-12-20
50,Jilin,0,25,2019-12-21
51,Jilin,0,25,2019-12-22
52,Jilin,0,25,2019-12-23
53,Jilin,0,25,2019-12-24
54,Jilin,0,25,2019-12-25
55,Jilin,0,25,2019-12-26
56,Jilin,0,25,2019-12-27
57,Jilin,0,25,2019-12-28
58,Jilin,0,25,2019-12-29
59,Jilin,0,25,2019-12-30
60,Jilin,0,25,2019-12-31
61,Jilin,0,25,2020-01-01
62,Jilin,0,25,2020-01-02
63,Jilin,0,25,2020-01-03
64,Jilin,0,25,2020-01-04
65,Jilin,0,25,2020-01-05
66,Jilin,0,25,2020-01-06
67,Jilin,0,25,2020-01-07
68,Jilin,0,25,2020-01-08
69,Jilin,0,25,2020-01-09
70,Jilin,0,25,2020-01-10
71,Jilin,0,25,2020-01-11
72,Jilin,0,25,2020-01-12
73,Jilin,0,25,2020-01-13
74,Jilin,0,25,2020-01-14
75,Jilin,0,25,2020-01-15
76,Jilin,0,25,2020-01-16
77,Jilin,0,25,2020-01-17
78,Jilin,0,25,2020-01-18
79,Jilin,0,25,2020-01-19
80,Jilin,0,25,2020-01-20
81,Jilin,0,25,2020-01-21
82,Jilin,1,25,2020-01-22
83,Jilin,2,25,2020-01-23
84,Jilin,1,25,2020-01-24
85,Jilin,0,25,2020-01-25
86,Jilin,2,25,2020-01-26
87,Jilin,2,25,2020-01-27
88,Jilin,1,25,2020-01-28
89,Jilin,5,25,2020-01-29
90,Jilin,0,25,2020-01-30
91,Jilin,3,25,2020-01-31
92,Jilin,6,25,2020-02-01
93,Jilin,8,25,2020-02-02
94,Jilin,11,25,2020-02-03
95,Jilin,12,25,2020-02-04
96,Jilin,5,25,2020-02-05
97,Jilin,5,25,2020-02-06
98,Jilin,4,25,2020-02-07
99,Jilin,9,25,2020-02-08
100,Jilin,2,25,2020-02-09
101,Jilin,1,25,2020-02-10
102,Jilin,2,25,2020-02-11
103,Jilin,1,25,2020-02-12
104,Jilin,2,25,2020-02-13
105,Jilin,2,25,2020-02-14
106,Jilin,1,25,2020-02-15
107,Jilin,0,25,2020-02-16
108,Jilin,0,25,2020-02-17
109,Jilin,1,25,2020-02-18
110,Jilin,1,25,2020-02-19
111,Jilin,0,25,2020-02-20
112,Jilin,0,25,2020-02-21
113,Jilin,0,25,2020-02-22
114,Jilin,2,25,2020-02-23
115,Jilin,0,25,2020-02-24
116,Jilin,0,25,2020-02-25
117,Jilin,0,25,2020-02-26
118,Jilin,0,25,2020-02-27
119,Jilin,0,25,2020-02-28
120,Jilin,0,25,2020-02-29
121,Jilin,0,25,2020-03-01
122,Jilin,0,25,2020-03-02
123,Jilin,0,25,2020-03-03
0,Gansu,0,26,2019-11-01
1,Gansu,0,26,2019-11-02
2,Gansu,0,26,2019-11-03
3,Gansu,0,26,2019-11-04
4,Gansu,0,26,2019-11-05
5,Gansu,0,26,2019-11-06
6,Gansu,0,26,2019-11-07
7,Gansu,0,26,2019-11-08
8,Gansu,0,26,2019-11-09
9,Gansu,0,26,2019-11-10
10,Gansu,0,26,2019-11-11
11,Gansu,0,26,2019-11-12
12,Gansu,0,26,2019-11-13
13,Gansu,0,26,2019-11-14
14,Gansu,0,26,2019-11-15
15,Gansu,0,26,2019-11-16
16,Gansu,0,26,2019-11-17
17,Gansu,0,26,2019-11-18
18,Gansu,0,26,2019-11-19
19,Gansu,0,26,2019-11-20
20,Gansu,0,26,2019-11-21
21,Gansu,0,26,2019-11-22
22,Gansu,0,26,2019-11-23
23,Gansu,0,26,2019-11-24
24,Gansu,0,26,2019-11-25
25,Gansu,0,26,2019-11-26
26,Gansu,0,26,2019-11-27
27,Gansu,0,26,2019-11-28
28,Gansu,0,26,2019-11-29
29,Gansu,0,26,2019-11-30
30,Gansu,0,26,2019-12-01
31,Gansu,0,26,2019-12-02
32,Gansu,0,26,2019-12-03
33,Gansu,0,26,2019-12-04
34,Gansu,0,26,2019-12-05
35,Gansu,0,26,2019-12-06
36,Gansu,0,26,2019-12-07
37,Gansu,0,26,2019-12-08
38,Gansu,0,26,2019-12-09
39,Gansu,0,26,2019-12-10
40,Gansu,0,26,2019-12-11
41,Gansu,0,26,2019-12-12
42,Gansu,0,26,2019-12-13
43,Gansu,0,26,2019-12-14
44,Gansu,0,26,2019-12-15
45,Gansu,0,26,2019-12-16
46,Gansu,0,26,2019-12-17
47,Gansu,0,26,2019-12-18
48,Gansu,0,26,2019-12-19
49,Gansu,0,26,2019-12-20
50,Gansu,0,26,2019-12-21
51,Gansu,0,26,2019-12-22
52,Gansu,0,26,2019-12-23
53,Gansu,0,26,2019-12-24
54,Gansu,0,26,2019-12-25
55,Gansu,0,26,2019-12-26
56,Gansu,0,26,2019-12-27
57,Gansu,0,26,2019-12-28
58,Gansu,0,26,2019-12-29
59,Gansu,0,26,2019-12-30
60,Gansu,0,26,2019-12-31
61,Gansu,0,26,2020-01-01
62,Gansu,0,26,2020-01-02
63,Gansu,0,26,2020-01-03
64,Gansu,0,26,2020-01-04
65,Gansu,0,26,2020-01-05
66,Gansu,0,26,2020-01-06
67,Gansu,0,26,2020-01-07
68,Gansu,0,26,2020-01-08
69,Gansu,0,26,2020-01-09
70,Gansu,0,26,2020-01-10
71,Gansu,0,26,2020-01-11
72,Gansu,0,26,2020-01-12
73,Gansu,0,26,2020-01-13
74,Gansu,0,26,2020-01-14
75,Gansu,0,26,2020-01-15
76,Gansu,0,26,2020-01-16
77,Gansu,0,26,2020-01-17
78,Gansu,0,26,2020-01-18
79,Gansu,0,26,2020-01-19
80,Gansu,0,26,2020-01-20
81,Gansu,0,26,2020-01-21
82,Gansu,0,26,2020-01-22
83,Gansu,2,26,2020-01-23
84,Gansu,2,26,2020-01-24
85,Gansu,3,26,2020-01-25
86,Gansu,7,26,2020-01-26
87,Gansu,5,26,2020-01-27
88,Gansu,5,26,2020-01-28
89,Gansu,2,26,2020-01-29
90,Gansu,4,26,2020-01-30
91,Gansu,6,26,2020-01-31
92,Gansu,5,26,2020-02-01
93,Gansu,11,26,2020-02-02
94,Gansu,5,26,2020-02-03
95,Gansu,1,26,2020-02-04
96,Gansu,5,26,2020-02-05
97,Gansu,5,26,2020-02-06
98,Gansu,1,26,2020-02-07
99,Gansu,10,26,2020-02-08
100,Gansu,5,26,2020-02-09
101,Gansu,1,26,2020-02-10
102,Gansu,0,26,2020-02-11
103,Gansu,1,26,2020-02-12
104,Gansu,3,26,2020-02-13
105,Gansu,0,26,2020-02-14
106,Gansu,0,26,2020-02-15
107,Gansu,1,26,2020-02-16
108,Gansu,0,26,2020-02-17
109,Gansu,0,26,2020-02-18
110,Gansu,0,26,2020-02-19
111,Gansu,0,26,2020-02-20
112,Gansu,0,26,2020-02-21
113,Gansu,0,26,2020-02-22
114,Gansu,0,26,2020-02-23
115,Gansu,0,26,2020-02-24
116,Gansu,0,26,2020-02-25
117,Gansu,0,26,2020-02-26
118,Gansu,0,26,2020-02-27
119,Gansu,0,26,2020-02-28
120,Gansu,0,26,2020-02-29
121,Gansu,0,26,2020-03-01
122,Gansu,0,26,2020-03-02
123,Gansu,0,26,2020-03-03
0,Xinjiang,0,27,2019-11-01
1,Xinjiang,0,27,2019-11-02
2,Xinjiang,0,27,2019-11-03
3,Xinjiang,0,27,2019-11-04
4,Xinjiang,0,27,2019-11-05
5,Xinjiang,0,27,2019-11-06
6,Xinjiang,0,27,2019-11-07
7,Xinjiang,0,27,2019-11-08
8,Xinjiang,0,27,2019-11-09
9,Xinjiang,0,27,2019-11-10
10,Xinjiang,0,27,2019-11-11
11,Xinjiang,0,27,2019-11-12
12,Xinjiang,0,27,2019-11-13
13,Xinjiang,0,27,2019-11-14
14,Xinjiang,0,27,2019-11-15
15,Xinjiang,0,27,2019-11-16
16,Xinjiang,0,27,2019-11-17
17,Xinjiang,0,27,2019-11-18
18,Xinjiang,0,27,2019-11-19
19,Xinjiang,0,27,2019-11-20
20,Xinjiang,0,27,2019-11-21
21,Xinjiang,0,27,2019-11-22
22,Xinjiang,0,27,2019-11-23
23,Xinjiang,0,27,2019-11-24
24,Xinjiang,0,27,2019-11-25
25,Xinjiang,0,27,2019-11-26
26,Xinjiang,0,27,2019-11-27
27,Xinjiang,0,27,2019-11-28
28,Xinjiang,0,27,2019-11-29
29,Xinjiang,0,27,2019-11-30
30,Xinjiang,0,27,2019-12-01
31,Xinjiang,0,27,2019-12-02
32,Xinjiang,0,27,2019-12-03
33,Xinjiang,0,27,2019-12-04
34,Xinjiang,0,27,2019-12-05
35,Xinjiang,0,27,2019-12-06
36,Xinjiang,0,27,2019-12-07
37,Xinjiang,0,27,2019-12-08
38,Xinjiang,0,27,2019-12-09
39,Xinjiang,0,27,2019-12-10
40,Xinjiang,0,27,2019-12-11
41,Xinjiang,0,27,2019-12-12
42,Xinjiang,0,27,2019-12-13
43,Xinjiang,0,27,2019-12-14
44,Xinjiang,0,27,2019-12-15
45,Xinjiang,0,27,2019-12-16
46,Xinjiang,0,27,2019-12-17
47,Xinjiang,0,27,2019-12-18
48,Xinjiang,0,27,2019-12-19
49,Xinjiang,0,27,2019-12-20
50,Xinjiang,0,27,2019-12-21
51,Xinjiang,0,27,2019-12-22
52,Xinjiang,0,27,2019-12-23
53,Xinjiang,0,27,2019-12-24
54,Xinjiang,0,27,2019-12-25
55,Xinjiang,0,27,2019-12-26
56,Xinjiang,0,27,2019-12-27
57,Xinjiang,0,27,2019-12-28
58,Xinjiang,0,27,2019-12-29
59,Xinjiang,0,27,2019-12-30
60,Xinjiang,0,27,2019-12-31
61,Xinjiang,0,27,2020-01-01
62,Xinjiang,0,27,2020-01-02
63,Xinjiang,0,27,2020-01-03
64,Xinjiang,0,27,2020-01-04
65,Xinjiang,0,27,2020-01-05
66,Xinjiang,0,27,2020-01-06
67,Xinjiang,0,27,2020-01-07
68,Xinjiang,0,27,2020-01-08
69,Xinjiang,0,27,2020-01-09
70,Xinjiang,0,27,2020-01-10
71,Xinjiang,0,27,2020-01-11
72,Xinjiang,0,27,2020-01-12
73,Xinjiang,0,27,2020-01-13
74,Xinjiang,0,27,2020-01-14
75,Xinjiang,0,27,2020-01-15
76,Xinjiang,0,27,2020-01-16
77,Xinjiang,0,27,2020-01-17
78,Xinjiang,0,27,2020-01-18
79,Xinjiang,0,27,2020-01-19
80,Xinjiang,0,27,2020-01-20
81,Xinjiang,0,27,2020-01-21
82,Xinjiang,0,27,2020-01-22
83,Xinjiang,2,27,2020-01-23
84,Xinjiang,1,27,2020-01-24
85,Xinjiang,1,27,2020-01-25
86,Xinjiang,1,27,2020-01-26
87,Xinjiang,5,27,2020-01-27
88,Xinjiang,3,27,2020-01-28
89,Xinjiang,1,27,2020-01-29
90,Xinjiang,3,27,2020-01-30
91,Xinjiang,1,27,2020-01-31
92,Xinjiang,3,27,2020-02-01
93,Xinjiang,3,27,2020-02-02
94,Xinjiang,5,27,2020-02-03
95,Xinjiang,3,27,2020-02-04
96,Xinjiang,4,27,2020-02-05
97,Xinjiang,4,27,2020-02-06
98,Xinjiang,3,27,2020-02-07
99,Xinjiang,3,27,2020-02-08
100,Xinjiang,4,27,2020-02-09
101,Xinjiang,6,27,2020-02-10
102,Xinjiang,4,27,2020-02-11
103,Xinjiang,4,27,2020-02-12
104,Xinjiang,2,27,2020-02-13
105,Xinjiang,5,27,2020-02-14
106,Xinjiang,1,27,2020-02-15
107,Xinjiang,2,27,2020-02-16
108,Xinjiang,1,27,2020-02-17
109,Xinjiang,0,27,2020-02-18
110,Xinjiang,0,27,2020-02-19
111,Xinjiang,0,27,2020-02-20
112,Xinjiang,0,27,2020-02-21
113,Xinjiang,0,27,2020-02-22
114,Xinjiang,0,27,2020-02-23
115,Xinjiang,0,27,2020-02-24
116,Xinjiang,0,27,2020-02-25
117,Xinjiang,0,27,2020-02-26
118,Xinjiang,0,27,2020-02-27
119,Xinjiang,0,27,2020-02-28
120,Xinjiang,0,27,2020-02-29
121,Xinjiang,0,27,2020-03-01
122,Xinjiang,0,27,2020-03-02
123,Xinjiang,0,27,2020-03-03
0,Inner Mongolia,0,28,2019-11-01
1,Inner Mongolia,0,28,2019-11-02
2,Inner Mongolia,0,28,2019-11-03
3,Inner Mongolia,0,28,2019-11-04
4,Inner Mongolia,0,28,2019-11-05
5,Inner Mongolia,0,28,2019-11-06
6,Inner Mongolia,0,28,2019-11-07
7,Inner Mongolia,0,28,2019-11-08
8,Inner Mongolia,0,28,2019-11-09
9,Inner Mongolia,0,28,2019-11-10
10,Inner Mongolia,0,28,2019-11-11
11,Inner Mongolia,0,28,2019-11-12
12,Inner Mongolia,0,28,2019-11-13
13,Inner Mongolia,0,28,2019-11-14
14,Inner Mongolia,0,28,2019-11-15
15,Inner Mongolia,0,28,2019-11-16
16,Inner Mongolia,0,28,2019-11-17
17,Inner Mongolia,0,28,2019-11-18
18,Inner Mongolia,0,28,2019-11-19
19,Inner Mongolia,0,28,2019-11-20
20,Inner Mongolia,0,28,2019-11-21
21,Inner Mongolia,0,28,2019-11-22
22,Inner Mongolia,0,28,2019-11-23
23,Inner Mongolia,0,28,2019-11-24
24,Inner Mongolia,0,28,2019-11-25
25,Inner Mongolia,0,28,2019-11-26
26,Inner Mongolia,0,28,2019-11-27
27,Inner Mongolia,0,28,2019-11-28
28,Inner Mongolia,0,28,2019-11-29
29,Inner Mongolia,0,28,2019-11-30
30,Inner Mongolia,0,28,2019-12-01
31,Inner Mongolia,0,28,2019-12-02
32,Inner Mongolia,0,28,2019-12-03
33,Inner Mongolia,0,28,2019-12-04
34,Inner Mongolia,0,28,2019-12-05
35,Inner Mongolia,0,28,2019-12-06
36,Inner Mongolia,0,28,2019-12-07
37,Inner Mongolia,0,28,2019-12-08
38,Inner Mongolia,0,28,2019-12-09
39,Inner Mongolia,0,28,2019-12-10
40,Inner Mongolia,0,28,2019-12-11
41,Inner Mongolia,0,28,2019-12-12
42,Inner Mongolia,0,28,2019-12-13
43,Inner Mongolia,0,28,2019-12-14
44,Inner Mongolia,0,28,2019-12-15
45,Inner Mongolia,0,28,2019-12-16
46,Inner Mongolia,0,28,2019-12-17
47,Inner Mongolia,0,28,2019-12-18
48,Inner Mongolia,0,28,2019-12-19
49,Inner Mongolia,0,28,2019-12-20
50,Inner Mongolia,0,28,2019-12-21
51,Inner Mongolia,0,28,2019-12-22
52,Inner Mongolia,0,28,2019-12-23
53,Inner Mongolia,0,28,2019-12-24
54,Inner Mongolia,0,28,2019-12-25
55,Inner Mongolia,0,28,2019-12-26
56,Inner Mongolia,0,28,2019-12-27
57,Inner Mongolia,0,28,2019-12-28
58,Inner Mongolia,0,28,2019-12-29
59,Inner Mongolia,0,28,2019-12-30
60,Inner Mongolia,0,28,2019-12-31
61,Inner Mongolia,0,28,2020-01-01
62,Inner Mongolia,0,28,2020-01-02
63,Inner Mongolia,0,28,2020-01-03
64,Inner Mongolia,0,28,2020-01-04
65,Inner Mongolia,0,28,2020-01-05
66,Inner Mongolia,0,28,2020-01-06
67,Inner Mongolia,0,28,2020-01-07
68,Inner Mongolia,0,28,2020-01-08
69,Inner Mongolia,0,28,2020-01-09
70,Inner Mongolia,0,28,2020-01-10
71,Inner Mongolia,0,28,2020-01-11
72,Inner Mongolia,0,28,2020-01-12
73,Inner Mongolia,0,28,2020-01-13
74,Inner Mongolia,0,28,2020-01-14
75,Inner Mongolia,0,28,2020-01-15
76,Inner Mongolia,0,28,2020-01-16
77,Inner Mongolia,0,28,2020-01-17
78,Inner Mongolia,0,28,2020-01-18
79,Inner Mongolia,0,28,2020-01-19
80,Inner Mongolia,0,28,2020-01-20
81,Inner Mongolia,0,28,2020-01-21
82,Inner Mongolia,0,28,2020-01-22
83,Inner Mongolia,1,28,2020-01-23
84,Inner Mongolia,1,28,2020-01-24
85,Inner Mongolia,5,28,2020-01-25
86,Inner Mongolia,4,28,2020-01-26
87,Inner Mongolia,2,28,2020-01-27
88,Inner Mongolia,3,28,2020-01-28
89,Inner Mongolia,2,28,2020-01-29
90,Inner Mongolia,2,28,2020-01-30
91,Inner Mongolia,3,28,2020-01-31
92,Inner Mongolia,3,28,2020-02-01
93,Inner Mongolia,7,28,2020-02-02
94,Inner Mongolia,4,28,2020-02-03
95,Inner Mongolia,5,28,2020-02-04
96,Inner Mongolia,4,28,2020-02-05
97,Inner Mongolia,4,28,2020-02-06
98,Inner Mongolia,1,28,2020-02-07
99,Inner Mongolia,4,28,2020-02-08
100,Inner Mongolia,4,28,2020-02-09
101,Inner Mongolia,0,28,2020-02-10
102,Inner Mongolia,2,28,2020-02-11
103,Inner Mongolia,1,28,2020-02-12
104,Inner Mongolia,2,28,2020-02-13
105,Inner Mongolia,5,28,2020-02-14
106,Inner Mongolia,2,28,2020-02-15
107,Inner Mongolia,2,28,2020-02-16
108,Inner Mongolia,1,28,2020-02-17
109,Inner Mongolia,2,28,2020-02-18
110,Inner Mongolia,0,28,2020-02-19
111,Inner Mongolia,0,28,2020-02-20
112,Inner Mongolia,0,28,2020-02-21
113,Inner Mongolia,0,28,2020-02-22
114,Inner Mongolia,0,28,2020-02-23
115,Inner Mongolia,0,28,2020-02-24
116,Inner Mongolia,0,28,2020-02-25
117,Inner Mongolia,0,28,2020-02-26
118,Inner Mongolia,0,28,2020-02-27
119,Inner Mongolia,0,28,2020-02-28
120,Inner Mongolia,0,28,2020-02-29
121,Inner Mongolia,0,28,2020-03-01
122,Inner Mongolia,0,28,2020-03-02
123,Inner Mongolia,0,28,2020-03-03
0,Ningxia,0,29,2019-11-01
1,Ningxia,0,29,2019-11-02
2,Ningxia,0,29,2019-11-03
3,Ningxia,0,29,2019-11-04
4,Ningxia,0,29,2019-11-05
5,Ningxia,0,29,2019-11-06
6,Ningxia,0,29,2019-11-07
7,Ningxia,0,29,2019-11-08
8,Ningxia,0,29,2019-11-09
9,Ningxia,0,29,2019-11-10
10,Ningxia,0,29,2019-11-11
11,Ningxia,0,29,2019-11-12
12,Ningxia,0,29,2019-11-13
13,Ningxia,0,29,2019-11-14
14,Ningxia,0,29,2019-11-15
15,Ningxia,0,29,2019-11-16
16,Ningxia,0,29,2019-11-17
17,Ningxia,0,29,2019-11-18
18,Ningxia,0,29,2019-11-19
19,Ningxia,0,29,2019-11-20
20,Ningxia,0,29,2019-11-21
21,Ningxia,0,29,2019-11-22
22,Ningxia,0,29,2019-11-23
23,Ningxia,0,29,2019-11-24
24,Ningxia,0,29,2019-11-25
25,Ningxia,0,29,2019-11-26
26,Ningxia,0,29,2019-11-27
27,Ningxia,0,29,2019-11-28
28,Ningxia,0,29,2019-11-29
29,Ningxia,0,29,2019-11-30
30,Ningxia,0,29,2019-12-01
31,Ningxia,0,29,2019-12-02
32,Ningxia,0,29,2019-12-03
33,Ningxia,0,29,2019-12-04
34,Ningxia,0,29,2019-12-05
35,Ningxia,0,29,2019-12-06
36,Ningxia,0,29,2019-12-07
37,Ningxia,0,29,2019-12-08
38,Ningxia,0,29,2019-12-09
39,Ningxia,0,29,2019-12-10
40,Ningxia,0,29,2019-12-11
41,Ningxia,0,29,2019-12-12
42,Ningxia,0,29,2019-12-13
43,Ningxia,0,29,2019-12-14
44,Ningxia,0,29,2019-12-15
45,Ningxia,0,29,2019-12-16
46,Ningxia,0,29,2019-12-17
47,Ningxia,0,29,2019-12-18
48,Ningxia,0,29,2019-12-19
49,Ningxia,0,29,2019-12-20
50,Ningxia,0,29,2019-12-21
51,Ningxia,0,29,2019-12-22
52,Ningxia,0,29,2019-12-23
53,Ningxia,0,29,2019-12-24
54,Ningxia,0,29,2019-12-25
55,Ningxia,0,29,2019-12-26
56,Ningxia,0,29,2019-12-27
57,Ningxia,0,29,2019-12-28
58,Ningxia,0,29,2019-12-29
59,Ningxia,0,29,2019-12-30
60,Ningxia,0,29,2019-12-31
61,Ningxia,0,29,2020-01-01
62,Ningxia,0,29,2020-01-02
63,Ningxia,0,29,2020-01-03
64,Ningxia,0,29,2020-01-04
65,Ningxia,0,29,2020-01-05
66,Ningxia,0,29,2020-01-06
67,Ningxia,0,29,2020-01-07
68,Ningxia,0,29,2020-01-08
69,Ningxia,0,29,2020-01-09
70,Ningxia,0,29,2020-01-10
71,Ningxia,0,29,2020-01-11
72,Ningxia,0,29,2020-01-12
73,Ningxia,0,29,2020-01-13
74,Ningxia,0,29,2020-01-14
75,Ningxia,0,29,2020-01-15
76,Ningxia,0,29,2020-01-16
77,Ningxia,0,29,2020-01-17
78,Ningxia,0,29,2020-01-18
79,Ningxia,0,29,2020-01-19
80,Ningxia,0,29,2020-01-20
81,Ningxia,0,29,2020-01-21
82,Ningxia,1,29,2020-01-22
83,Ningxia,1,29,2020-01-23
84,Ningxia,1,29,2020-01-24
85,Ningxia,1,29,2020-01-25
86,Ningxia,3,29,2020-01-26
87,Ningxia,4,29,2020-01-27
88,Ningxia,1,29,2020-01-28
89,Ningxia,5,29,2020-01-29
90,Ningxia,4,29,2020-01-30
91,Ningxia,5,29,2020-01-31
92,Ningxia,2,29,2020-02-01
93,Ningxia,3,29,2020-02-02
94,Ningxia,3,29,2020-02-03
95,Ningxia,0,29,2020-02-04
96,Ningxia,6,29,2020-02-05
97,Ningxia,6,29,2020-02-06
98,Ningxia,2,29,2020-02-07
99,Ningxia,0,29,2020-02-08
100,Ningxia,4,29,2020-02-09
101,Ningxia,4,29,2020-02-10
102,Ningxia,5,29,2020-02-11
103,Ningxia,6,29,2020-02-12
104,Ningxia,3,29,2020-02-13
105,Ningxia,3,29,2020-02-14
106,Ningxia,0,29,2020-02-15
107,Ningxia,0,29,2020-02-16
108,Ningxia,0,29,2020-02-17
109,Ningxia,1,29,2020-02-18
110,Ningxia,0,29,2020-02-19
111,Ningxia,0,29,2020-02-20
112,Ningxia,0,29,2020-02-21
113,Ningxia,0,29,2020-02-22
114,Ningxia,0,29,2020-02-23
115,Ningxia,0,29,2020-02-24
116,Ningxia,0,29,2020-02-25
117,Ningxia,1,29,2020-02-26
118,Ningxia,0,29,2020-02-27
119,Ningxia,1,29,2020-02-28
120,Ningxia,0,29,2020-02-29
121,Ningxia,1,29,2020-03-01
122,Ningxia,0,29,2020-03-02
123,Ningxia,1,29,2020-03-03
0,Qinghai,0,30,2019-11-01
1,Qinghai,0,30,2019-11-02
2,Qinghai,0,30,2019-11-03
3,Qinghai,0,30,2019-11-04
4,Qinghai,0,30,2019-11-05
5,Qinghai,0,30,2019-11-06
6,Qinghai,0,30,2019-11-07
7,Qinghai,0,30,2019-11-08
8,Qinghai,0,30,2019-11-09
9,Qinghai,0,30,2019-11-10
10,Qinghai,0,30,2019-11-11
11,Qinghai,0,30,2019-11-12
12,Qinghai,0,30,2019-11-13
13,Qinghai,0,30,2019-11-14
14,Qinghai,0,30,2019-11-15
15,Qinghai,0,30,2019-11-16
16,Qinghai,0,30,2019-11-17
17,Qinghai,0,30,2019-11-18
18,Qinghai,0,30,2019-11-19
19,Qinghai,0,30,2019-11-20
20,Qinghai,0,30,2019-11-21
21,Qinghai,0,30,2019-11-22
22,Qinghai,0,30,2019-11-23
23,Qinghai,0,30,2019-11-24
24,Qinghai,0,30,2019-11-25
25,Qinghai,0,30,2019-11-26
26,Qinghai,0,30,2019-11-27
27,Qinghai,0,30,2019-11-28
28,Qinghai,0,30,2019-11-29
29,Qinghai,0,30,2019-11-30
30,Qinghai,0,30,2019-12-01
31,Qinghai,0,30,2019-12-02
32,Qinghai,0,30,2019-12-03
33,Qinghai,0,30,2019-12-04
34,Qinghai,0,30,2019-12-05
35,Qinghai,0,30,2019-12-06
36,Qinghai,0,30,2019-12-07
37,Qinghai,0,30,2019-12-08
38,Qinghai,0,30,2019-12-09
39,Qinghai,0,30,2019-12-10
40,Qinghai,0,30,2019-12-11
41,Qinghai,0,30,2019-12-12
42,Qinghai,0,30,2019-12-13
43,Qinghai,0,30,2019-12-14
44,Qinghai,0,30,2019-12-15
45,Qinghai,0,30,2019-12-16
46,Qinghai,0,30,2019-12-17
47,Qinghai,0,30,2019-12-18
48,Qinghai,0,30,2019-12-19
49,Qinghai,0,30,2019-12-20
50,Qinghai,0,30,2019-12-21
51,Qinghai,0,30,2019-12-22
52,Qinghai,0,30,2019-12-23
53,Qinghai,0,30,2019-12-24
54,Qinghai,0,30,2019-12-25
55,Qinghai,0,30,2019-12-26
56,Qinghai,0,30,2019-12-27
57,Qinghai,0,30,2019-12-28
58,Qinghai,0,30,2019-12-29
59,Qinghai,0,30,2019-12-30
60,Qinghai,0,30,2019-12-31
61,Qinghai,0,30,2020-01-01
62,Qinghai,0,30,2020-01-02
63,Qinghai,0,30,2020-01-03
64,Qinghai,0,30,2020-01-04
65,Qinghai,0,30,2020-01-05
66,Qinghai,0,30,2020-01-06
67,Qinghai,0,30,2020-01-07
68,Qinghai,0,30,2020-01-08
69,Qinghai,0,30,2020-01-09
70,Qinghai,0,30,2020-01-10
71,Qinghai,0,30,2020-01-11
72,Qinghai,0,30,2020-01-12
73,Qinghai,0,30,2020-01-13
74,Qinghai,0,30,2020-01-14
75,Qinghai,0,30,2020-01-15
76,Qinghai,0,30,2020-01-16
77,Qinghai,0,30,2020-01-17
78,Qinghai,0,30,2020-01-18
79,Qinghai,0,30,2020-01-19
80,Qinghai,0,30,2020-01-20
81,Qinghai,0,30,2020-01-21
82,Qinghai,0,30,2020-01-22
83,Qinghai,0,30,2020-01-23
84,Qinghai,0,30,2020-01-24
85,Qinghai,1,30,2020-01-25
86,Qinghai,3,30,2020-01-26
87,Qinghai,2,30,2020-01-27
88,Qinghai,0,30,2020-01-28
89,Qinghai,0,30,2020-01-29
90,Qinghai,2,30,2020-01-30
91,Qinghai,0,30,2020-01-31
92,Qinghai,1,30,2020-02-01
93,Qinghai,4,30,2020-02-02
