"date.x","num_exp_dest_wuh","date.y","num_exp_dest_all","frac_wuhan","frac_all"
"2020-02-02",1.17434015931503,2020-02-02,2.16267187763657,0.0254512934105235,0.0468712545269009
"2020-02-03",1.02758277791801,2020-02-03,1.96802580198091,0.0222706432858831,0.0426527201070197
"2020-02-04",0.884046586045498,2020-02-04,1.5692291663728,0.0191598055057059,0.0340096620428965
"2019-12-13",5.99736889426091e-06,2019-12-13,8.01693777768676e-06,1.29980052379384e-07,1.73749857752314e-07
"2020-02-05",0.74701484868489,2020-02-05,1.38196823443362,0.016189937766402,0.0299511847053828
"2020-02-06",0.618643159456463,2020-02-06,1.26911132724031,0.0134077579165168,0.0275052543370843
"2020-02-07",0.500317250285439,2020-02-07,1.347535498219,0.0108432987106465,0.0292049293164532
"2020-02-08",0.392853509962235,2020-02-08,1.14411658932723,0.0085142536173121,0.0247962626329662
"2020-02-09",0.296541393128934,2020-02-09,1.00075046432229,0.00642689594239213,0.0216891106858175
"2020-02-10",0.211365582729605,2020-02-10,0.69461216127843,0.00458089372169239,0.0150542223928771
"2020-02-11",0.13709980277055,2020-02-11,0.494646683662163,0.00297134291045063,0.0107204013935547
"2020-02-12",0.0733088379502929,2020-02-12,0.512168056066339,0.00158881115446628,0.0111001393991713
"2020-02-13",0.0194275098512166,2020-02-13,0.424921725554913,0.000421049428938509,0.00920926311496672
"2020-02-14",0,2020-02-14,0.38391033248789,0,0.00832042950926602
"2019-12-14",8.30061399028897e-06,2019-12-14,1.15472839219313e-05,1.79897928618541e-07,2.50262506021354e-07
"2020-02-15",0,2020-02-15,0.348129753850818,0,0.00754496253909819
"2020-02-16",0,2020-02-16,0.366520199207996,0,0.00794353582897764
"2020-02-17",0,2020-02-17,0.297222801938263,0,0.0064416640105717
"2020-02-18",0,2020-02-18,0.24180312470874,0,0.00524056188126375
"2020-02-19",0,2020-02-19,0.221380007808181,0,0.00479793481408014
"2020-02-20",0,2020-02-20,0.196256317762617,0,0.00425343294906886
"2020-02-21",0,2020-02-21,0.172419318304226,0,0.00373681733098775
"2020-02-22",0,2020-02-22,0.158630366012983,0,0.0034379714916418
"2020-02-23",0,2020-02-23,0.159080315832254,0,0.00344772318477725
"2020-02-24",0,2020-02-24,0.117178551436757,0,0.00253959269840228
"2019-12-15",1.1284243175128e-05,2019-12-15,1.68078687041408e-05,2.44561664427281e-07,3.64274349813737e-07
"2020-02-25",0,2020-02-25,0.100629330745317,0,0.00218092398713296
"2020-02-26",0,2020-02-26,0.0944601727221763,0,0.00204722077542092
"2020-02-27",0,2020-02-27,0.0889629805729598,0,0.00192808097660373
"2020-02-28",0,2020-02-28,0.0911148282211755,0,0.00197471763927345
"2020-02-29",0,2020-02-29,0.0768854084996084,0,0.00166632561714732
"2019-12-16",1.5158919301232e-05,2019-12-16,2.37114142665862e-05,3.28536923362258e-07,5.13893829560731e-07
