date,origin_city,destination_country,daily_volume
1/12/20,Beijing,Gabon,3.881071266
1/12/20,Beijing,Germany,710.4219102
1/12/20,Beijing,Ghana,18.11591543
1/12/20,Beijing,Guinea,16.64194216
1/12/20,Beijing,Hong Kong (SAR),1420.566603
1/12/20,Beijing,Indonesia,932.3034515
1/12/20,Beijing,Japan,4211.214044
1/12/20,Beijing,Kenya,23.83538888
1/12/20,Beijing,Korea (South),2173.130338
1/12/20,Beijing,Macao (SAR),532.0160452
1/12/20,Beijing,Madagascar,2.621425329
1/12/20,Beijing,Malaysia,827.0824118
1/12/20,Beijing,Mauritania,4.655547078
1/12/20,Beijing,Mauritius,34.38492964
1/12/20,Beijing,Morocco,67.13950673
1/12/20,Beijing,Mozambique,6.468452111
1/12/20,Beijing,Netherlands,131.7815165
1/12/20,Beijing,New Zealand,400.6167122
1/12/20,Beijing,Nigeria,36.60348719
1/12/20,Beijing,Philippines,553.3391764
1/12/20,Beijing,Russia,806.2553159
1/12/20,Beijing,Senegal,13.7255934
1/12/20,Beijing,Seychelles,8.443032229
1/12/20,Beijing,Singapore,1257.505932
1/12/20,Beijing,South Africa,92.53290967
1/12/20,Beijing,Spain,344.8120712
1/12/20,Beijing,Sudan,10.68996823
1/12/20,Beijing,Sweden,98.25204508
1/12/20,Beijing,Taiwan,765.3469318
1/12/20,Beijing,Tanzania,18.69042215
1/12/20,Beijing,Thailand,3448.850584
1/12/20,Beijing,Tunisia,10.05445508
1/12/20,Beijing,Uganda,13.51566046
1/12/20,Beijing,United Arab Emirates,765.5794806
1/12/20,Beijing,United Kingdom,1470.726089
1/12/20,Beijing,United States,3953.135054
1/12/20,Beijing,Viet Nam,655.5714001
1/12/20,Beijing,Zambia,23.69779443
1/12/20,Beijing,Zimbabwe,10.17930095
1/12/20,Changsha,Algeria,0.064914992
1/12/20,Changsha,Angola,0.097372488
1/12/20,Changsha,Argentina,0.162287481
1/12/20,Changsha,Australia,133.7248841
1/12/20,Changsha,Brazil,0.42194745
1/12/20,Changsha,Cambodia,172.576507
1/12/20,Changsha,Canada,29.11437403
1/12/20,Changsha,Egypt,1.103554869
1/12/20,Changsha,Equatorial Guinea,0.064914992
1/12/20,Changsha,Ethiopia,0.357032457
1/12/20,Changsha,Germany,27.13446677
1/12/20,Changsha,Ghana,0.064914992
1/12/20,Changsha,Hong Kong (SAR),34.01545595
1/12/20,Changsha,Indonesia,213.3106646
1/12/20,Changsha,Japan,328.2426584
1/12/20,Changsha,Kenya,9.023183926
1/12/20,Changsha,Korea (South),325.8732612
1/12/20,Changsha,Macao (SAR),82.2797527
1/12/20,Changsha,Malaysia,225.4497682
1/12/20,Changsha,Mauritius,0.097372488
1/12/20,Changsha,Morocco,0.259659969
1/12/20,Changsha,Netherlands,3.570324575
1/12/20,Changsha,New Zealand,23.82380216
1/12/20,Changsha,Philippines,104.7078825
1/12/20,Changsha,Russia,10.67851623
1/12/20,Changsha,Singapore,175.4003091
1/12/20,Changsha,South Africa,4.544049459
1/12/20,Changsha,Spain,4.998454405
1/12/20,Changsha,Sweden,2.044822257
1/12/20,Changsha,Taiwan,258.1669243
1/12/20,Changsha,Tanzania,0.097372488
1/12/20,Changsha,Thailand,985.8964451
1/12/20,Changsha,Tunisia,0.259659969
1/12/20,Changsha,Uganda,0.324574961
1/12/20,Changsha,United Arab Emirates,24.82998454
1/12/20,Changsha,United Kingdom,72.08809892
1/12/20,Changsha,United States,164.5919629
1/12/20,Changsha,Viet Nam,203.2812983
1/12/20,Changsha,Zambia,0.194744977
1/12/20,Chengdu,Algeria,1.295003422
1/12/20,Chengdu,Angola,1.324435318
1/12/20,Chengdu,Argentina,2.737166324
1/12/20,Chengdu,Australia,235.072553
1/12/20,Chengdu,Brazil,2.590006845
1/12/20,Chengdu,Cambodia,336.1122519
1/12/20,Chengdu,Canada,69.84188912
1/12/20,Chengdu,Chile,0.14715948
1/12/20,Chengdu,Congo (Kinshasa),4.944558522
1/12/20,Chengdu,Cote D'Ivoire,4.826830938
1/12/20,Chengdu,Egypt,55.65571526
1/12/20,Chengdu,Equatorial Guinea,0.706365503
1/12/20,Chengdu,Ethiopia,19.54277892
1/12/20,Chengdu,Gabon,0.647501711
1/12/20,Chengdu,Germany,48.88637919
1/12/20,Chengdu,Ghana,5.121149897
1/12/20,Chengdu,Guinea,0.765229295
1/12/20,Chengdu,Hong Kong (SAR),360.8056126
1/12/20,Chengdu,Indonesia,116.5797399
1/12/20,Chengdu,Japan,676.403833
1/12/20,Chengdu,Kenya,9.18275154
1/12/20,Chengdu,Korea (South),340.7036277
1/12/20,Chengdu,Macao (SAR),148.2778919
1/12/20,Chengdu,Madagascar,1.059548255
1/12/20,Chengdu,Malaysia,301.6180698
1/12/20,Chengdu,Mauritania,0.058863792
1/12/20,Chengdu,Mauritius,1.412731006
1/12/20,Chengdu,Morocco,8.123203285
1/12/20,Chengdu,Mozambique,0.529774127
1/12/20,Chengdu,Netherlands,17.01163587
1/12/20,Chengdu,New Zealand,63.92607803
1/12/20,Chengdu,Nigeria,4.326488706
1/12/20,Chengdu,Philippines,266.2409309
1/12/20,Chengdu,Russia,57.86310746
1/12/20,Chengdu,Senegal,0.882956879
1/12/20,Chengdu,Seychelles,1.147843943
1/12/20,Chengdu,Singapore,378.1998631
1/12/20,Chengdu,South Africa,13.39151266
1/12/20,Chengdu,Spain,36.81930185
1/12/20,Chengdu,Sudan,0.971252567
1/12/20,Chengdu,Sweden,6.239561944
1/12/20,Chengdu,Taiwan,275.4531143
1/12/20,Chengdu,Tanzania,2.76659822
1/12/20,Chengdu,Thailand,1988.271732
1/12/20,Chengdu,Tunisia,0.618069815
1/12/20,Chengdu,Uganda,2.001368925
1/12/20,Chengdu,United Arab Emirates,158.8733744
1/12/20,Chengdu,United Kingdom,150.5441478
1/12/20,Chengdu,United States,419.5516769
1/12/20,Chengdu,Viet Nam,445.7460643
1/12/20,Chengdu,Zambia,4.29705681
1/12/20,Chengdu,Zimbabwe,2.531143053
1/12/20,Chongqing,Argentina,0.243641232
1/12/20,Chongqing,Australia,137.3092369
1/12/20,Chongqing,Brazil,0.626506024
1/12/20,Chongqing,Cambodia,159.6894244
1/12/20,Chongqing,Canada,43.71619813
1/12/20,Chongqing,Chile,0.243641232
1/12/20,Chongqing,Egypt,0.06961178
1/12/20,Chongqing,Ethiopia,0.243641232
1/12/20,Chongqing,Germany,27.11378849
1/12/20,Chongqing,Ghana,0.06961178
1/12/20,Chongqing,Hong Kong (SAR),196.6184739
1/12/20,Chongqing,Indonesia,113.7456493
1/12/20,Chongqing,Japan,470.7496653
1/12/20,Chongqing,Kenya,2.088353414
1/12/20,Chongqing,Korea (South),204.9022758
1/12/20,Chongqing,Macao (SAR),143.0174029
1/12/20,Chongqing,Malaysia,163.9009371
1/12/20,Chongqing,Mauritius,1.253012048
1/12/20,Chongqing,Morocco,1.009370817
1/12/20,Chongqing,Netherlands,3.306559572
1/12/20,Chongqing,New Zealand,27.14859438
1/12/20,Chongqing,Nigeria,0.626506024
1/12/20,Chongqing,Philippines,84.68273092
1/12/20,Chongqing,Russia,10.30254351
1/12/20,Chongqing,Singapore,263.0629183
1/12/20,Chongqing,South Africa,5.951807229
1/12/20,Chongqing,Spain,23.28514056
1/12/20,Chongqing,Sweden,3.13253012
1/12/20,Chongqing,Taiwan,287.8795181
1/12/20,Chongqing,Tanzania,0.104417671
1/12/20,Chongqing,Thailand,914.8728246
1/12/20,Chongqing,Uganda,0.382864793
1/12/20,Chongqing,United Arab Emirates,72.77911647
1/12/20,Chongqing,United Kingdom,93.00133869
1/12/20,Chongqing,United States,194.9825971
1/12/20,Chongqing,Viet Nam,328.2891566
1/12/20,Chongqing,Zambia,0.06961178
1/12/20,Chongqing,Zimbabwe,0.03480589
1/12/20,Fuzhou,Argentina,6.576856649
1/12/20,Fuzhou,Australia,162.3661485
1/12/20,Fuzhou,Brazil,4.404145078
1/12/20,Fuzhou,Cambodia,144.984456
1/12/20,Fuzhou,Canada,37.11226252
1/12/20,Fuzhou,Egypt,0.117443869
1/12/20,Fuzhou,Ethiopia,0.058721934
1/12/20,Fuzhou,Germany,15.41450777
1/12/20,Fuzhou,Hong Kong (SAR),169.5302245
1/12/20,Fuzhou,Indonesia,168.208981
1/12/20,Fuzhou,Japan,457.9430052
1/12/20,Fuzhou,Kenya,3.170984456
1/12/20,Fuzhou,Korea (South),18.99654577
1/12/20,Fuzhou,Macao (SAR),89.52158895
1/12/20,Fuzhou,Malaysia,88.6701209
1/12/20,Fuzhou,Mauritania,0.234887737
1/12/20,Fuzhou,Mauritius,0.117443869
1/12/20,Fuzhou,Morocco,0.293609672
1/12/20,Fuzhou,Mozambique,0.088082902
1/12/20,Fuzhou,Netherlands,3.7582038
1/12/20,Fuzhou,New Zealand,17.96891192
1/12/20,Fuzhou,Nigeria,0.029360967
1/12/20,Fuzhou,Philippines,18.76165803
1/12/20,Fuzhou,Russia,38.52158895
1/12/20,Fuzhou,Singapore,211.8100173
1/12/20,Fuzhou,South Africa,21.11053541
1/12/20,Fuzhou,Spain,20.20034542
1/12/20,Fuzhou,Sweden,2.29015544
1/12/20,Fuzhou,Taiwan,344.9326425
1/12/20,Fuzhou,Tanzania,0.264248705
1/12/20,Fuzhou,Thailand,146.1882556
1/12/20,Fuzhou,United Arab Emirates,13.97582038
1/12/20,Fuzhou,United Kingdom,39.6373057
1/12/20,Fuzhou,United States,285.447323
1/12/20,Fuzhou,Viet Nam,63.15544041
1/12/20,Fuzhou,Zambia,0.440414508
1/12/20,Guangzhou,Algeria,2.951363301
1/12/20,Guangzhou,Angola,2.752394989
1/12/20,Guangzhou,Argentina,6.06853353
1/12/20,Guangzhou,Australia,1040.869565
1/12/20,Guangzhou,Brazil,32.36551216
1/12/20,Guangzhou,Cambodia,850.5895357
1/12/20,Guangzhou,Canada,291.1901253
1/12/20,Guangzhou,Chile,6.731761238
1/12/20,Guangzhou,Congo (Kinshasa),23.87619749
1/12/20,Guangzhou,Cote D'Ivoire,11.24170965
1/12/20,Guangzhou,Egypt,227.0228445
1/12/20,Guangzhou,Equatorial Guinea,0.729550479
1/12/20,Guangzhou,Ethiopia,102.4686809
1/12/20,Guangzhou,Gabon,8.290346352
1/12/20,Guangzhou,Germany,156.6875461
1/12/20,Guangzhou,Ghana,31.20486367
1/12/20,Guangzhou,Guinea,9.252026529
1/12/20,Guangzhou,Hong Kong (SAR),33.16138541
1/12/20,Guangzhou,Indonesia,1014.240973
1/12/20,Guangzhou,Japan,1805.007369
1/12/20,Guangzhou,Kenya,65.72586588
1/12/20,Guangzhou,Korea (South),1052.409727
1/12/20,Guangzhou,Macao (SAR),0.099484156
1/12/20,Guangzhou,Madagascar,21.5880619
1/12/20,Guangzhou,Malaysia,1416.753869
1/12/20,Guangzhou,Mauritania,1.790714812
1/12/20,Guangzhou,Mauritius,9.3183493
1/12/20,Guangzhou,Morocco,44.86735446
1/12/20,Guangzhou,Mozambique,4.410464259
1/12/20,Guangzhou,Netherlands,45.2321297
1/12/20,Guangzhou,New Zealand,329.7568165
1/12/20,Guangzhou,Nigeria,68.51142225
1/12/20,Guangzhou,Philippines,914.9226234
1/12/20,Guangzhou,Russia,299.9115696
1/12/20,Guangzhou,Senegal,8.456153279
1/12/20,Guangzhou,Seychelles,3.415622697
1/12/20,Guangzhou,Singapore,901.0611643
1/12/20,Guangzhou,South Africa,27.25865881
1/12/20,Guangzhou,Spain,139.7420781
1/12/20,Guangzhou,Sudan,43.07663965
1/12/20,Guangzhou,Sweden,14.9889462
1/12/20,Guangzhou,Taiwan,673.0434783
1/12/20,Guangzhou,Tanzania,40.05895357
1/12/20,Guangzhou,Thailand,2766.156964
1/12/20,Guangzhou,Tunisia,8.157700811
1/12/20,Guangzhou,Uganda,42.34708917
1/12/20,Guangzhou,United Arab Emirates,331.2159175
1/12/20,Guangzhou,United Kingdom,429.8047163
1/12/20,Guangzhou,United States,1164.030951
1/12/20,Guangzhou,Viet Nam,1214.502579
1/12/20,Guangzhou,Zambia,23.14664702
1/12/20,Guangzhou,Zimbabwe,6.798084009
1/12/20,Hangzhou,Algeria,0.032056294
1/12/20,Hangzhou,Argentina,0.144253323
1/12/20,Hangzhou,Australia,118.1915559
1/12/20,Hangzhou,Brazil,2.98123534
1/12/20,Hangzhou,Cambodia,56.19468335
1/12/20,Hangzhou,Canada,17.11806099
1/12/20,Hangzhou,Chile,0.032056294
1/12/20,Hangzhou,Egypt,29.74824081
1/12/20,Hangzhou,Ethiopia,0.128225176
1/12/20,Hangzhou,Germany,22.79202502
1/12/20,Hangzhou,Ghana,0.032056294
1/12/20,Hangzhou,Hong Kong (SAR),234.2353401
1/12/20,Hangzhou,Indonesia,138.2587959
1/12/20,Hangzhou,Japan,549.9738077
1/12/20,Hangzhou,Kenya,3.798670837
1/12/20,Hangzhou,Korea (South),314.9530884
1/12/20,Hangzhou,Macao (SAR),263.663018
1/12/20,Hangzhou,Malaysia,188.8436278
1/12/20,Hangzhou,Mauritius,0.897576231
1/12/20,Hangzhou,Morocco,4.407740422
1/12/20,Hangzhou,Mozambique,0.032056294
1/12/20,Hangzhou,Netherlands,7.757623143
1/12/20,Hangzhou,New Zealand,20.01915559
1/12/20,Hangzhou,Nigeria,0.577013292
1/12/20,Hangzhou,Philippines,44.02931978
1/12/20,Hangzhou,Russia,26.39835809
1/12/20,Hangzhou,Seychelles,0.240422205
1/12/20,Hangzhou,Singapore,198.4284597
1/12/20,Hangzhou,South Africa,4.728303362
1/12/20,Hangzhou,Spain,31.57544957
1/12/20,Hangzhou,Sudan,1.843236904
1/12/20,Hangzhou,Sweden,1.97146208
1/12/20,Hangzhou,Taiwan,225.06724
1/12/20,Hangzhou,Tanzania,0.881548084
1/12/20,Hangzhou,Thailand,666.354183
1/12/20,Hangzhou,Tunisia,0.913604378
1/12/20,Hangzhou,Uganda,0.064112588
1/12/20,Hangzhou,United Arab Emirates,25.80531665
1/12/20,Hangzhou,United Kingdom,35.98318999
1/12/20,Hangzhou,United States,103.6700547
1/12/20,Hangzhou,Viet Nam,145.1989836
1/12/20,Hangzhou,Zambia,0.496872557
1/12/20,Hangzhou,Zimbabwe,0.240422205
1/12/20,Hefei,Argentina,0.117154812
1/12/20,Hefei,Australia,30.81171548
1/12/20,Hefei,Brazil,0.117154812
1/12/20,Hefei,Cambodia,72.05020921
1/12/20,Hefei,Canada,6.677824268
1/12/20,Hefei,Chile,0.058577406
1/12/20,Hefei,Egypt,0.70292887
1/12/20,Hefei,Ethiopia,0.058577406
1/12/20,Hefei,Germany,6.648535565
1/12/20,Hefei,Hong Kong (SAR),51.78242678
1/12/20,Hefei,Indonesia,22.40585774
1/12/20,Hefei,Japan,141.2887029
1/12/20,Hefei,Kenya,0.673640167
1/12/20,Hefei,Korea (South),115.0167364
1/12/20,Hefei,Macao (SAR),64.23012552
1/12/20,Hefei,Malaysia,13.53138075
1/12/20,Hefei,Mauritius,0.058577406
1/12/20,Hefei,Morocco,0.058577406
1/12/20,Hefei,Netherlands,0.292887029
1/12/20,Hefei,New Zealand,5.30125523
1/12/20,Hefei,Philippines,10.13389121
1/12/20,Hefei,Russia,3.251046025
1/12/20,Hefei,Singapore,55.41422594
1/12/20,Hefei,South Africa,0.49790795
1/12/20,Hefei,Spain,1.493723849
1/12/20,Hefei,Sweden,1.142259414
1/12/20,Hefei,Taiwan,111.5020921
1/12/20,Hefei,Thailand,474.9456067
1/12/20,Hefei,United Arab Emirates,9.108786611
1/12/20,Hefei,United Kingdom,8.464435146
1/12/20,Hefei,United States,32.041841
1/12/20,Hefei,Viet Nam,73.25104603
1/12/20,Hefei,Zimbabwe,0.058577406
1/12/20,Nanchang,Australia,34.91176471
1/12/20,Nanchang,Brazil,0.058823529
1/12/20,Nanchang,Cambodia,104.0294118
1/12/20,Nanchang,Canada,9.529411765
1/12/20,Nanchang,Egypt,0.411764706
1/12/20,Nanchang,Germany,4.088235294
1/12/20,Nanchang,Ghana,0.058823529
1/12/20,Nanchang,Hong Kong (SAR),55.20588235
1/12/20,Nanchang,Indonesia,48.05882353
1/12/20,Nanchang,Japan,148.5
1/12/20,Nanchang,Kenya,0.323529412
1/12/20,Nanchang,Korea (South),12.88235294
1/12/20,Nanchang,Macao (SAR),34.11764706
1/12/20,Nanchang,Malaysia,5.735294118
1/12/20,Nanchang,Mauritania,0.058823529
1/12/20,Nanchang,Morocco,0.205882353
1/12/20,Nanchang,Mozambique,0.117647059
1/12/20,Nanchang,Netherlands,0.205882353
1/12/20,Nanchang,New Zealand,5.323529412
1/12/20,Nanchang,Philippines,11.91176471
1/12/20,Nanchang,Russia,3.147058824
1/12/20,Nanchang,Singapore,54.73529412
1/12/20,Nanchang,South Africa,0.705882353
1/12/20,Nanchang,Spain,0.823529412
1/12/20,Nanchang,Sweden,0.352941176
1/12/20,Nanchang,Taiwan,108.4705882
1/12/20,Nanchang,Tanzania,0.176470588
1/12/20,Nanchang,Thailand,597.2647059
1/12/20,Nanchang,United Arab Emirates,7.911764706
1/12/20,Nanchang,United Kingdom,10.05882353
1/12/20,Nanchang,United States,24.64705882
1/12/20,Nanchang,Viet Nam,14.41176471
1/12/20,Nanchang,Zambia,0.382352941
1/12/20,Nanjing,Algeria,0.066331658
1/12/20,Nanjing,Angola,0.132663317
1/12/20,Nanjing,Argentina,0.298492462
1/12/20,Nanjing,Australia,263.6020101
1/12/20,Nanjing,Brazil,1.293467337
1/12/20,Nanjing,Cambodia,204.401005
1/12/20,Nanjing,Canada,75.98291457
1/12/20,Nanjing,Egypt,2.023115578
1/12/20,Nanjing,Ethiopia,0.431155779
1/12/20,Nanjing,Germany,58.86934673
1/12/20,Nanjing,Ghana,0.099497487
1/12/20,Nanjing,Guinea,0.033165829
1/12/20,Nanjing,Hong Kong (SAR),295.7065327
1/12/20,Nanjing,Indonesia,220.121608
1/12/20,Nanjing,Japan,966.6512563
1/12/20,Nanjing,Kenya,4.212060302
1/12/20,Nanjing,Korea (South),678.3075377
1/12/20,Nanjing,Macao (SAR),277.1336683
1/12/20,Nanjing,Madagascar,0.066331658
1/12/20,Nanjing,Malaysia,71.40603015
1/12/20,Nanjing,Mauritius,0.39798995
1/12/20,Nanjing,Morocco,0.596984925
1/12/20,Nanjing,Mozambique,0.099497487
1/12/20,Nanjing,Netherlands,5.207035176
1/12/20,Nanjing,New Zealand,39.56683417
1/12/20,Nanjing,Nigeria,0.431155779
1/12/20,Nanjing,Philippines,80.39396985
1/12/20,Nanjing,Russia,15.18994975
1/12/20,Nanjing,Seychelles,0.331658291
1/12/20,Nanjing,Singapore,369.5336683
1/12/20,Nanjing,South Africa,9.817085427
1/12/20,Nanjing,Spain,13.39899497
1/12/20,Nanjing,Sweden,8.258291457
1/12/20,Nanjing,Taiwan,357.0633166
1/12/20,Nanjing,Tanzania,0.298492462
1/12/20,Nanjing,Thailand,1044.192965
1/12/20,Nanjing,Tunisia,1.260301508
1/12/20,Nanjing,Uganda,0.198994975
1/12/20,Nanjing,United Arab Emirates,38.43919598
1/12/20,Nanjing,United Kingdom,83.71055276
1/12/20,Nanjing,United States,201.9135678
1/12/20,Nanjing,Viet Nam,117.7718593
1/12/20,Nanjing,Zambia,0.198994975
1/12/20,Nanjing,Zimbabwe,0.298492462
1/12/20,Shanghai,Algeria,3.056439942
1/12/20,Shanghai,Angola,1.464544139
1/12/20,Shanghai,Argentina,47.3748191
1/12/20,Shanghai,Australia,1727.316767
1/12/20,Shanghai,Brazil,75.7589082
1/12/20,Shanghai,Cambodia,497.8494299
1/12/20,Shanghai,Canada,832.5598269
1/12/20,Shanghai,Chile,27.48602509
1/12/20,Shanghai,Congo (Kinshasa),6.409324657
1/12/20,Shanghai,Cote D'Ivoire,8.309696093
1/12/20,Shanghai,Egypt,124.3282361
1/12/20,Shanghai,Equatorial Guinea,8.182344428
1/12/20,Shanghai,Ethiopia,62.02026049
1/12/20,Shanghai,Gabon,6.622286541
1/12/20,Shanghai,Germany,934.0591033
1/12/20,Shanghai,Ghana,14.48625181
1/12/20,Shanghai,Guinea,4.966714906
1/12/20,Shanghai,Hong Kong (SAR),2785.380578
1/12/20,Shanghai,Indonesia,943.0788532
1/12/20,Shanghai,Japan,11100.82741
1/12/20,Shanghai,Kenya,21.88460715
1/12/20,Shanghai,Korea (South),4603.899825
1/12/20,Shanghai,Macao (SAR),1460.112558
1/12/20,Shanghai,Madagascar,4.648335745
1/12/20,Shanghai,Malaysia,1278.32888
1/12/20,Shanghai,Mauritania,0.795947902
1/12/20,Shanghai,Mauritius,77.81582912
1/12/20,Shanghai,Morocco,73.86396527
1/12/20,Shanghai,Mozambique,3.225533051
1/12/20,Shanghai,Netherlands,170.4020316
1/12/20,Shanghai,New Zealand,618.2812738
1/12/20,Shanghai,Nigeria,23.94211288
1/12/20,Shanghai,Philippines,1177.357784
1/12/20,Shanghai,Russia,269.7052334
1/12/20,Shanghai,Senegal,6.940665702
1/12/20,Shanghai,Seychelles,8.08683068
1/12/20,Shanghai,Singapore,1775.313237
1/12/20,Shanghai,South Africa,77.63037845
1/12/20,Shanghai,Spain,585.680625
1/12/20,Shanghai,Sudan,4.712011577
1/12/20,Shanghai,Sweden,99.17687143
1/12/20,Shanghai,Taiwan,4026.40771
1/12/20,Shanghai,Tanzania,19.41687414
1/12/20,Shanghai,Thailand,4034.88194
1/12/20,Shanghai,Tunisia,7.290882779
1/12/20,Shanghai,Uganda,10.79305355
1/12/20,Shanghai,United Arab Emirates,799.311512
1/12/20,Shanghai,United Kingdom,1424.327795
1/12/20,Shanghai,United States,4614.134772
1/12/20,Shanghai,Viet Nam,916.10593
1/12/20,Shanghai,Zambia,12.89435601
1/12/20,Shanghai,Zimbabwe,7.010943886
1/12/20,Shenzhen,Algeria,0.0330033
1/12/20,Shenzhen,Angola,0.132013201
1/12/20,Shenzhen,Argentina,0.313531353
1/12/20,Shenzhen,Australia,136.369637
1/12/20,Shenzhen,Brazil,0.495049505
1/12/20,Shenzhen,Cambodia,254.2574257
1/12/20,Shenzhen,Canada,27.77227723
1/12/20,Shenzhen,Chile,0.148514851
1/12/20,Shenzhen,Cote D'Ivoire,0.132013201
1/12/20,Shenzhen,Egypt,0.445544554
1/12/20,Shenzhen,Ethiopia,0.0330033
1/12/20,Shenzhen,Germany,34.22442244
1/12/20,Shenzhen,Ghana,0.099009901
1/12/20,Shenzhen,Indonesia,198.8613861
1/12/20,Shenzhen,Japan,390.6105611
1/12/20,Shenzhen,Kenya,0.247524752
1/12/20,Shenzhen,Korea (South),392.9537954
1/12/20,Shenzhen,Malaysia,363.4983498
1/12/20,Shenzhen,Mauritius,0.132013201
1/12/20,Shenzhen,Morocco,0.198019802
1/12/20,Shenzhen,Mozambique,0.0330033
1/12/20,Shenzhen,Netherlands,2.194719472
1/12/20,Shenzhen,New Zealand,39.47194719
1/12/20,Shenzhen,Nigeria,0.198019802
1/12/20,Shenzhen,Philippines,184.5379538
1/12/20,Shenzhen,Russia,20.4290429
1/12/20,Shenzhen,Seychelles,0.04950495
1/12/20,Shenzhen,Singapore,168.8118812
1/12/20,Shenzhen,South Africa,23.06930693
1/12/20,Shenzhen,Spain,18.94389439
1/12/20,Shenzhen,Sweden,2.310231023
1/12/20,Shenzhen,Taiwan,444.5049505
1/12/20,Shenzhen,Tanzania,0.099009901
1/12/20,Shenzhen,Thailand,619.8844884
1/12/20,Shenzhen,Uganda,0.0330033
1/12/20,Shenzhen,United Arab Emirates,31.20462046
1/12/20,Shenzhen,United Kingdom,67.19471947
1/12/20,Shenzhen,United States,143.1188119
1/12/20,Shenzhen,Viet Nam,262.0792079
1/12/20,Shenzhen,Zambia,0.115511551
1/12/20,Shenzhen,Zimbabwe,0.066006601
1/12/20,Tianjin,Angola,0.165441176
1/12/20,Tianjin,Australia,103.8639706
1/12/20,Tianjin,Brazil,0.033088235
1/12/20,Tianjin,Cambodia,53.17279412
1/12/20,Tianjin,Canada,14.88970588
1/12/20,Tianjin,Egypt,0.066176471
1/12/20,Tianjin,Germany,0.827205882
1/12/20,Tianjin,Hong Kong (SAR),128.1838235
1/12/20,Tianjin,Indonesia,111.2426471
1/12/20,Tianjin,Japan,1477.753676
1/12/20,Tianjin,Kenya,1.091911765
1/12/20,Tianjin,Korea (South),823.1691176
1/12/20,Tianjin,Macao (SAR),113.2279412
1/12/20,Tianjin,Malaysia,183.0441176
1/12/20,Tianjin,Mauritius,0.496323529
1/12/20,Tianjin,Netherlands,0.099264706
1/12/20,Tianjin,New Zealand,29.05147059
1/12/20,Tianjin,Philippines,22.83088235
1/12/20,Tianjin,Russia,1.753676471
1/12/20,Tianjin,Singapore,244.2904412
1/12/20,Tianjin,South Africa,0.628676471
1/12/20,Tianjin,Spain,0.628676471
1/12/20,Tianjin,Taiwan,111.5073529
1/12/20,Tianjin,Tanzania,0.033088235
1/12/20,Tianjin,Thailand,861.5514706
1/12/20,Tianjin,Uganda,0.099264706
1/12/20,Tianjin,United Arab Emirates,7.246323529
1/12/20,Tianjin,United Kingdom,17.60294118
1/12/20,Tianjin,United States,77.26102941
1/12/20,Tianjin,Viet Nam,139.0036765
1/12/20,Tianjin,Zimbabwe,0.066176471
1/12/20,Wuhan,Algeria,1.068777834
1/12/20,Wuhan,Angola,0.395843642
1/12/20,Wuhan,Argentina,0.950024741
1/12/20,Wuhan,Australia,214.3493322
1/12/20,Wuhan,Brazil,0.950024741
1/12/20,Wuhan,Cambodia,180.2671946
1/12/20,Wuhan,Canada,53.95348843
1/12/20,Wuhan,Chile,0.079168728
1/12/20,Wuhan,Cote D'Ivoire,0.158337457
1/12/20,Wuhan,Egypt,2.216724396
1/12/20,Wuhan,Ethiopia,0.158337457
1/12/20,Wuhan,Gabon,0.158337457
1/12/20,Wuhan,Germany,34.59673433
1/12/20,Wuhan,Ghana,0.395843642
1/12/20,Wuhan,Hong Kong (SAR),82.05838702
1/12/20,Wuhan,Indonesia,187.3923802
1/12/20,Wuhan,Japan,571.4002975
1/12/20,Wuhan,Kenya,3.404255323
1/12/20,Wuhan,Korea (South),217.041069
1/12/20,Wuhan,Macao (SAR),180.9797132
1/12/20,Wuhan,Madagascar,0.079168728
1/12/20,Wuhan,Malaysia,255.3587336
1/12/20,Wuhan,Mauritius,0.039584364
1/12/20,Wuhan,Morocco,3.087580409
1/12/20,Wuhan,Mozambique,0.079168728
1/12/20,Wuhan,Netherlands,11.51904999
1/12/20,Wuhan,New Zealand,39.18852057
1/12/20,Wuhan,Nigeria,0.237506185
1/12/20,Wuhan,Philippines,106.7590303
1/12/20,Wuhan,Russia,15.91291442
1/12/20,Wuhan,Seychelles,0.514596735
1/12/20,Wuhan,Singapore,319.0499756
1/12/20,Wuhan,South Africa,7.046016831
1/12/20,Wuhan,Spain,11.67738744
1/12/20,Wuhan,Sweden,5.185551712
1/12/20,Wuhan,Taiwan,205.8386939
1/12/20,Wuhan,Tanzania,0.395843642
1/12/20,Wuhan,Thailand,849.6387935
1/12/20,Wuhan,Tunisia,0.079168728
1/12/20,Wuhan,Uganda,0.237506185
1/12/20,Wuhan,United Arab Emirates,73.19148944
1/12/20,Wuhan,United Kingdom,104.9381495
1/12/20,Wuhan,United States,275.1113313
1/12/20,Wuhan,Viet Nam,108.461158
1/12/20,Wuhan,Zambia,0.712518556
1/12/20,Wuhan,Zimbabwe,0.356259278
1/12/20,Xi'an,Algeria,0.773809524
1/12/20,Xi'an,Angola,0.185714286
1/12/20,Xi'an,Argentina,0.680952381
1/12/20,Xi'an,Australia,160.1166667
1/12/20,Xi'an,Brazil,0.742857143
1/12/20,Xi'an,Cambodia,134.0238095
1/12/20,Xi'an,Canada,46.15
1/12/20,Xi'an,Chile,0.495238095
1/12/20,Xi'an,Cote D'Ivoire,0.185714286
