date,province_raw,n,province
70,Jilin,0,25
71,Jilin,0,25
72,Jilin,0,25
73,Jilin,0,25
74,Jilin,0,25
75,Jilin,0,25
76,Jilin,0,25
77,Jilin,0,25
78,Jilin,0,25
79,Jilin,0,25
80,Jilin,0,25
81,Jilin,0,25
82,Jilin,1,25
83,Jilin,2,25
84,Jilin,1,25
85,Jilin,0,25
86,Jilin,2,25
87,Jilin,2,25
88,Jilin,1,25
89,Jilin,5,25
90,Jilin,0,25
91,Jilin,3,25
92,Jilin,6,25
93,Jilin,8,25
94,Jilin,11,25
95,Jilin,12,25
96,Jilin,5,25
97,Jilin,5,25
98,Jilin,4,25
99,Jilin,9,25
100,Jilin,2,25
101,Jilin,1,25
102,Jilin,2,25
103,Jilin,1,25
104,Jilin,2,25
105,Jilin,2,25
106,Jilin,1,25
107,Jilin,0,25
108,Jilin,0,25
109,Jilin,1,25
110,Jilin,1,25
111,Jilin,0,25
112,Jilin,0,25
113,Jilin,0,25
114,Jilin,2,25
115,Jilin,0,25
116,Jilin,0,25
117,Jilin,0,25
118,Jilin,0,25
119,Jilin,0,25
120,Jilin,0,25
121,Jilin,0,25
122,Jilin,0,25
123,Jilin,0,25
124,Jilin,0,25
126,Jilin,0,25
127,Jilin,0,25
128,Jilin,0,25
129,Jilin,0,25
130,Jilin,0,25
131,Jilin,0,25
132,Jilin,0,25
133,Jilin,0,25
134,Jilin,0,25
135,Jilin,0,25
136,Jilin,0,25
137,Jilin,0,25
138,Jilin,0,25
139,Jilin,0,25
140,Jilin,0,25
141,Jilin,0,25
142,Jilin,0,25
143,Jilin,0,25
144,Jilin,1,25
145,Jilin,1,25
146,Jilin,0,25
147,Jilin,2,25
148,Jilin,1,25
149,Jilin,0,25
150,Jilin,0,25
151,Jilin,0,25
152,Jilin,0,25
153,Jilin,0,25
154,Jilin,0,25
155,Jilin,0,25
156,Jilin,0,25
157,Jilin,0,25
158,Jilin,0,25
159,Jilin,0,25
160,Jilin,0,25
161,Jilin,0,25
162,Jilin,1,25
163,Jilin,1,25
164,Jilin,0,25
165,Jilin,2,25
166,Jilin,0,25
167,Jilin,0,25
168,Jilin,0,25
169,Jilin,2,25
170,Jilin,0,25
171,Jilin,2,25
172,Jilin,0,25
173,Jilin,1,25
174,Jilin,1,25
175,Jilin,1,25
176,Jilin,0,25
177,Jilin,1,25
178,Jilin,0,25
179,Jilin,0,25
180,Jilin,1,25
181,Jilin,0,25
182,Jilin,1,25
183,Jilin,0,25
184,Jilin,0,25
185,Jilin,0,25
186,Jilin,0,25
187,Jilin,0,25
188,Jilin,1,25
189,Jilin,0,25
190,Jilin,11,25
191,Jilin,3,25
192,Jilin,0,25
193,Jilin,6,25
194,Jilin,1,25
195,Jilin,4,25
196,Jilin,2,25
197,Jilin,3,25
198,Jilin,2,25
199,Jilin,2,25
200,Jilin,4,25
201,Jilin,0,25
202,Jilin,2,25
203,Jilin,0,25
204,Jilin,1,25
205,Jilin,0,25
206,Jilin,0,25
207,Jilin,0,25
208,Jilin,0,25
209,Jilin,0,25
210,Jilin,0,25
211,Jilin,0,25
212,Jilin,0,25
213,Jilin,0,25
214,Jilin,0,25
215,Jilin,0,25
216,Jilin,0,25
217,Jilin,0,25
218,Jilin,0,25
219,Jilin,0,25
220,Jilin,0,25
221,Jilin,0,25
222,Jilin,0,25
223,Jilin,0,25
224,Jilin,0,25
225,Jilin,0,25
226,Jilin,0,25
227,Jilin,0,25
228,Jilin,0,25
0,Gansu,0,26
1,Gansu,0,26
2,Gansu,0,26
3,Gansu,0,26
4,Gansu,0,26
5,Gansu,0,26
6,Gansu,0,26
7,Gansu,0,26
8,Gansu,0,26
9,Gansu,0,26
10,Gansu,0,26
11,Gansu,0,26
12,Gansu,0,26
13,Gansu,0,26
14,Gansu,0,26
15,Gansu,0,26
16,Gansu,0,26
17,Gansu,0,26
18,Gansu,0,26
19,Gansu,0,26
20,Gansu,0,26
21,Gansu,0,26
22,Gansu,0,26
23,Gansu,0,26
24,Gansu,0,26
25,Gansu,0,26
26,Gansu,0,26
27,Gansu,0,26
28,Gansu,0,26
29,Gansu,0,26
30,Gansu,0,26
31,Gansu,0,26
32,Gansu,0,26
33,Gansu,0,26
34,Gansu,0,26
35,Gansu,0,26
36,Gansu,0,26
37,Gansu,0,26
38,Gansu,0,26
39,Gansu,0,26
40,Gansu,0,26
41,Gansu,0,26
42,Gansu,0,26
43,Gansu,0,26
44,Gansu,0,26
45,Gansu,0,26
46,Gansu,0,26
47,Gansu,0,26
48,Gansu,0,26
49,Gansu,0,26
50,Gansu,0,26
51,Gansu,0,26
52,Gansu,0,26
53,Gansu,0,26
54,Gansu,0,26
55,Gansu,0,26
56,Gansu,0,26
57,Gansu,0,26
58,Gansu,0,26
59,Gansu,0,26
60,Gansu,0,26
61,Gansu,0,26
62,Gansu,0,26
63,Gansu,0,26
64,Gansu,0,26
65,Gansu,0,26
66,Gansu,0,26
67,Gansu,0,26
68,Gansu,0,26
69,Gansu,0,26
70,Gansu,0,26
71,Gansu,0,26
72,Gansu,0,26
73,Gansu,0,26
74,Gansu,0,26
75,Gansu,0,26
76,Gansu,0,26
77,Gansu,0,26
78,Gansu,0,26
79,Gansu,0,26
80,Gansu,0,26
81,Gansu,0,26
82,Gansu,0,26
83,Gansu,2,26
84,Gansu,2,26
85,Gansu,3,26
86,Gansu,7,26
87,Gansu,5,26
88,Gansu,5,26
89,Gansu,2,26
90,Gansu,4,26
91,Gansu,6,26
92,Gansu,5,26
93,Gansu,11,26
94,Gansu,5,26
95,Gansu,1,26
96,Gansu,5,26
97,Gansu,5,26
98,Gansu,1,26
99,Gansu,10,26
100,Gansu,5,26
101,Gansu,1,26
102,Gansu,0,26
103,Gansu,1,26
104,Gansu,3,26
105,Gansu,0,26
106,Gansu,0,26
107,Gansu,1,26
108,Gansu,0,26
109,Gansu,0,26
110,Gansu,0,26
111,Gansu,0,26
112,Gansu,0,26
113,Gansu,0,26
114,Gansu,0,26
115,Gansu,0,26
116,Gansu,0,26
117,Gansu,0,26
118,Gansu,0,26
119,Gansu,0,26
120,Gansu,0,26
121,Gansu,0,26
122,Gansu,0,26
123,Gansu,0,26
124,Gansu,0,26
126,Gansu,17,26
127,Gansu,1,26
128,Gansu,4,26
129,Gansu,0,26
130,Gansu,1,26
131,Gansu,2,26
132,Gansu,0,26
133,Gansu,2,26
134,Gansu,3,26
135,Gansu,1,26
136,Gansu,0,26
137,Gansu,0,26
138,Gansu,0,26
139,Gansu,1,26
140,Gansu,0,26
141,Gansu,0,26
142,Gansu,2,26
143,Gansu,0,26
144,Gansu,0,26
145,Gansu,0,26
146,Gansu,0,26
147,Gansu,0,26
148,Gansu,0,26
149,Gansu,2,26
150,Gansu,0,26
151,Gansu,0,26
152,Gansu,0,26
153,Gansu,0,26
154,Gansu,0,26
155,Gansu,0,26
156,Gansu,1,26
157,Gansu,0,26
158,Gansu,0,26
159,Gansu,0,26
160,Gansu,0,26
161,Gansu,0,26
162,Gansu,0,26
163,Gansu,0,26
164,Gansu,0,26
165,Gansu,0,26
166,Gansu,0,26
167,Gansu,0,26
168,Gansu,0,26
169,Gansu,0,26
170,Gansu,0,26
171,Gansu,0,26
172,Gansu,0,26
173,Gansu,0,26
174,Gansu,0,26
175,Gansu,0,26
176,Gansu,0,26
177,Gansu,0,26
178,Gansu,0,26
179,Gansu,0,26
180,Gansu,0,26
181,Gansu,0,26
182,Gansu,0,26
183,Gansu,0,26
184,Gansu,0,26
185,Gansu,0,26
186,Gansu,0,26
187,Gansu,0,26
188,Gansu,0,26
189,Gansu,0,26
190,Gansu,0,26
191,Gansu,0,26
192,Gansu,0,26
193,Gansu,0,26
194,Gansu,0,26
195,Gansu,0,26
196,Gansu,0,26
197,Gansu,0,26
198,Gansu,0,26
199,Gansu,0,26
200,Gansu,0,26
201,Gansu,0,26
202,Gansu,0,26
203,Gansu,0,26
204,Gansu,0,26
205,Gansu,0,26
206,Gansu,0,26
207,Gansu,0,26
208,Gansu,0,26
209,Gansu,0,26
210,Gansu,0,26
211,Gansu,0,26
212,Gansu,0,26
213,Gansu,0,26
214,Gansu,0,26
215,Gansu,0,26
216,Gansu,0,26
217,Gansu,0,26
218,Gansu,0,26
219,Gansu,0,26
220,Gansu,0,26
221,Gansu,0,26
222,Gansu,0,26
223,Gansu,0,26
224,Gansu,0,26
225,Gansu,0,26
226,Gansu,0,26
227,Gansu,0,26
228,Gansu,10,26
0,Xinjiang,0,27
1,Xinjiang,0,27
2,Xinjiang,0,27
3,Xinjiang,0,27
4,Xinjiang,0,27
5,Xinjiang,0,27
6,Xinjiang,0,27
7,Xinjiang,0,27
8,Xinjiang,0,27
9,Xinjiang,0,27
10,Xinjiang,0,27
11,Xinjiang,0,27
12,Xinjiang,0,27
13,Xinjiang,0,27
14,Xinjiang,0,27
15,Xinjiang,0,27
16,Xinjiang,0,27
17,Xinjiang,0,27
18,Xinjiang,0,27
19,Xinjiang,0,27
20,Xinjiang,0,27
21,Xinjiang,0,27
22,Xinjiang,0,27
23,Xinjiang,0,27
24,Xinjiang,0,27
25,Xinjiang,0,27
26,Xinjiang,0,27
27,Xinjiang,0,27
28,Xinjiang,0,27
29,Xinjiang,0,27
30,Xinjiang,0,27
31,Xinjiang,0,27
32,Xinjiang,0,27
33,Xinjiang,0,27
34,Xinjiang,0,27
35,Xinjiang,0,27
36,Xinjiang,0,27
37,Xinjiang,0,27
38,Xinjiang,0,27
39,Xinjiang,0,27
40,Xinjiang,0,27
41,Xinjiang,0,27
42,Xinjiang,0,27
43,Xinjiang,0,27
44,Xinjiang,0,27
45,Xinjiang,0,27
46,Xinjiang,0,27
47,Xinjiang,0,27
48,Xinjiang,0,27
49,Xinjiang,0,27
50,Xinjiang,0,27
51,Xinjiang,0,27
52,Xinjiang,0,27
53,Xinjiang,0,27
54,Xinjiang,0,27
55,Xinjiang,0,27
56,Xinjiang,0,27
57,Xinjiang,0,27
58,Xinjiang,0,27
59,Xinjiang,0,27
60,Xinjiang,0,27
61,Xinjiang,0,27
62,Xinjiang,0,27
63,Xinjiang,0,27
64,Xinjiang,0,27
65,Xinjiang,0,27
66,Xinjiang,0,27
67,Xinjiang,0,27
68,Xinjiang,0,27
69,Xinjiang,0,27
70,Xinjiang,0,27
71,Xinjiang,0,27
72,Xinjiang,0,27
73,Xinjiang,0,27
74,Xinjiang,0,27
75,Xinjiang,0,27
76,Xinjiang,0,27
77,Xinjiang,0,27
78,Xinjiang,0,27
79,Xinjiang,0,27
80,Xinjiang,0,27
81,Xinjiang,0,27
82,Xinjiang,0,27
83,Xinjiang,2,27
84,Xinjiang,1,27
85,Xinjiang,1,27
86,Xinjiang,1,27
87,Xinjiang,5,27
88,Xinjiang,3,27
89,Xinjiang,1,27
90,Xinjiang,3,27
91,Xinjiang,1,27
92,Xinjiang,3,27
93,Xinjiang,3,27
94,Xinjiang,5,27
95,Xinjiang,3,27
96,Xinjiang,4,27
97,Xinjiang,4,27
98,Xinjiang,3,27
99,Xinjiang,3,27
100,Xinjiang,4,27
101,Xinjiang,6,27
102,Xinjiang,4,27
103,Xinjiang,4,27
104,Xinjiang,2,27
105,Xinjiang,5,27
106,Xinjiang,1,27
107,Xinjiang,2,27
108,Xinjiang,1,27
109,Xinjiang,0,27
110,Xinjiang,0,27
111,Xinjiang,0,27
112,Xinjiang,0,27
113,Xinjiang,0,27
114,Xinjiang,0,27
115,Xinjiang,0,27
116,Xinjiang,0,27
117,Xinjiang,0,27
118,Xinjiang,0,27
119,Xinjiang,0,27
120,Xinjiang,0,27
121,Xinjiang,0,27
122,Xinjiang,0,27
123,Xinjiang,0,27
124,Xinjiang,0,27
126,Xinjiang,0,27
127,Xinjiang,0,27
128,Xinjiang,0,27
129,Xinjiang,0,27
130,Xinjiang,0,27
131,Xinjiang,0,27
132,Xinjiang,0,27
133,Xinjiang,0,27
134,Xinjiang,0,27
135,Xinjiang,0,27
136,Xinjiang,0,27
137,Xinjiang,0,27
138,Xinjiang,0,27
139,Xinjiang,0,27
140,Xinjiang,0,27
141,Xinjiang,0,27
142,Xinjiang,0,27
143,Xinjiang,0,27
144,Xinjiang,0,27
145,Xinjiang,0,27
146,Xinjiang,0,27
147,Xinjiang,0,27
148,Xinjiang,0,27
149,Xinjiang,0,27
150,Xinjiang,0,27
151,Xinjiang,0,27
152,Xinjiang,0,27
153,Xinjiang,0,27
154,Xinjiang,0,27
155,Xinjiang,0,27
156,Xinjiang,0,27
157,Xinjiang,0,27
158,Xinjiang,0,27
159,Xinjiang,0,27
160,Xinjiang,0,27
161,Xinjiang,0,27
162,Xinjiang,0,27
163,Xinjiang,0,27
164,Xinjiang,0,27
165,Xinjiang,0,27
166,Xinjiang,0,27
167,Xinjiang,0,27
168,Xinjiang,0,27
169,Xinjiang,0,27
170,Xinjiang,0,27
171,Xinjiang,0,27
172,Xinjiang,0,27
173,Xinjiang,0,27
174,Xinjiang,0,27
175,Xinjiang,0,27
176,Xinjiang,0,27
177,Xinjiang,0,27
178,Xinjiang,0,27
179,Xinjiang,0,27
180,Xinjiang,0,27
181,Xinjiang,0,27
182,Xinjiang,0,27
183,Xinjiang,0,27
184,Xinjiang,0,27
185,Xinjiang,0,27
186,Xinjiang,0,27
187,Xinjiang,0,27
188,Xinjiang,0,27
189,Xinjiang,0,27
190,Xinjiang,0,27
191,Xinjiang,0,27
192,Xinjiang,0,27
193,Xinjiang,0,27
194,Xinjiang,0,27
195,Xinjiang,0,27
196,Xinjiang,0,27
197,Xinjiang,0,27
198,Xinjiang,0,27
199,Xinjiang,0,27
200,Xinjiang,0,27
201,Xinjiang,0,27
202,Xinjiang,0,27
203,Xinjiang,0,27
204,Xinjiang,0,27
205,Xinjiang,0,27
206,Xinjiang,0,27
207,Xinjiang,0,27
208,Xinjiang,0,27
209,Xinjiang,0,27
210,Xinjiang,0,27
211,Xinjiang,0,27
212,Xinjiang,0,27
213,Xinjiang,0,27
214,Xinjiang,0,27
215,Xinjiang,0,27
216,Xinjiang,0,27
217,Xinjiang,0,27
218,Xinjiang,0,27
219,Xinjiang,0,27
220,Xinjiang,0,27
221,Xinjiang,0,27
222,Xinjiang,0,27
223,Xinjiang,0,27
224,Xinjiang,0,27
225,Xinjiang,0,27
226,Xinjiang,0,27
227,Xinjiang,0,27
228,Xinjiang,0,27
0,Inner Mongolia,0,28
1,Inner Mongolia,0,28
2,Inner Mongolia,0,28
3,Inner Mongolia,0,28
4,Inner Mongolia,0,28
5,Inner Mongolia,0,28
6,Inner Mongolia,0,28
7,Inner Mongolia,0,28
8,Inner Mongolia,0,28
9,Inner Mongolia,0,28
10,Inner Mongolia,0,28
11,Inner Mongolia,0,28
12,Inner Mongolia,0,28
13,Inner Mongolia,0,28
14,Inner Mongolia,0,28
15,Inner Mongolia,0,28
16,Inner Mongolia,0,28
17,Inner Mongolia,0,28
18,Inner Mongolia,0,28
19,Inner Mongolia,0,28
20,Inner Mongolia,0,28
21,Inner Mongolia,0,28
22,Inner Mongolia,0,28
23,Inner Mongolia,0,28
24,Inner Mongolia,0,28
25,Inner Mongolia,0,28
26,Inner Mongolia,0,28
27,Inner Mongolia,0,28
28,Inner Mongolia,0,28
29,Inner Mongolia,0,28
30,Inner Mongolia,0,28
31,Inner Mongolia,0,28
32,Inner Mongolia,0,28
33,Inner Mongolia,0,28
34,Inner Mongolia,0,28
35,Inner Mongolia,0,28
36,Inner Mongolia,0,28
37,Inner Mongolia,0,28
38,Inner Mongolia,0,28
39,Inner Mongolia,0,28
40,Inner Mongolia,0,28
41,Inner Mongolia,0,28
42,Inner Mongolia,0,28
43,Inner Mongolia,0,28
44,Inner Mongolia,0,28
45,Inner Mongolia,0,28
46,Inner Mongolia,0,28
47,Inner Mongolia,0,28
48,Inner Mongolia,0,28
49,Inner Mongolia,0,28
50,Inner Mongolia,0,28
51,Inner Mongolia,0,28
52,Inner Mongolia,0,28
53,Inner Mongolia,0,28
54,Inner Mongolia,0,28
55,Inner Mongolia,0,28
56,Inner Mongolia,0,28
57,Inner Mongolia,0,28
58,Inner Mongolia,0,28
59,Inner Mongolia,0,28
60,Inner Mongolia,0,28
61,Inner Mongolia,0,28
62,Inner Mongolia,0,28
63,Inner Mongolia,0,28
64,Inner Mongolia,0,28
65,Inner Mongolia,0,28
66,Inner Mongolia,0,28
67,Inner Mongolia,0,28
68,Inner Mongolia,0,28
69,Inner Mongolia,0,28
70,Inner Mongolia,0,28
71,Inner Mongolia,0,28
72,Inner Mongolia,0,28
73,Inner Mongolia,0,28
74,Inner Mongolia,0,28
75,Inner Mongolia,0,28
76,Inner Mongolia,0,28
77,Inner Mongolia,0,28
78,Inner Mongolia,0,28
79,Inner Mongolia,0,28
80,Inner Mongolia,0,28
81,Inner Mongolia,0,28
82,Inner Mongolia,0,28
83,Inner Mongolia,1,28
84,Inner Mongolia,1,28
85,Inner Mongolia,5,28
86,Inner Mongolia,4,28
87,Inner Mongolia,2,28
88,Inner Mongolia,3,28
89,Inner Mongolia,2,28
90,Inner Mongolia,2,28
91,Inner Mongolia,3,28
92,Inner Mongolia,3,28
93,Inner Mongolia,7,28
94,Inner Mongolia,4,28
95,Inner Mongolia,5,28
96,Inner Mongolia,4,28
97,Inner Mongolia,4,28
98,Inner Mongolia,1,28
99,Inner Mongolia,4,28
100,Inner Mongolia,4,28
101,Inner Mongolia,0,28
102,Inner Mongolia,2,28
103,Inner Mongolia,1,28
104,Inner Mongolia,2,28
105,Inner Mongolia,5,28
106,Inner Mongolia,2,28
107,Inner Mongolia,2,28
108,Inner Mongolia,1,28
109,Inner Mongolia,2,28
110,Inner Mongolia,0,28
111,Inner Mongolia,0,28
112,Inner Mongolia,0,28
113,Inner Mongolia,0,28
114,Inner Mongolia,0,28
115,Inner Mongolia,0,28
116,Inner Mongolia,0,28
117,Inner Mongolia,0,28
118,Inner Mongolia,0,28
119,Inner Mongolia,0,28
120,Inner Mongolia,0,28
121,Inner Mongolia,0,28
122,Inner Mongolia,0,28
123,Inner Mongolia,0,28
124,Inner Mongolia,0,28
126,Inner Mongolia,0,28
127,Inner Mongolia,0,28
128,Inner Mongolia,0,28
129,Inner Mongolia,0,28
130,Inner Mongolia,0,28
131,Inner Mongolia,0,28
132,Inner Mongolia,0,28
133,Inner Mongolia,0,28
134,Inner Mongolia,0,28
135,Inner Mongolia,0,28
136,Inner Mongolia,0,28
137,Inner Mongolia,0,28
138,Inner Mongolia,0,28
139,Inner Mongolia,0,28
140,Inner Mongolia,0,28
141,Inner Mongolia,0,28
142,Inner Mongolia,0,28
143,Inner Mongolia,0,28
144,Inner Mongolia,2,28
145,Inner Mongolia,12,28
146,Inner Mongolia,3,28
147,Inner Mongolia,2,28
148,Inner Mongolia,1,28
149,Inner Mongolia,0,28
150,Inner Mongolia,10,28
151,Inner Mongolia,6,28
152,Inner Mongolia,6,28
153,Inner Mongolia,0,28
154,Inner Mongolia,0,28
155,Inner Mongolia,0,28
156,Inner Mongolia,1,28
157,Inner Mongolia,3,28
158,Inner Mongolia,0,28
159,Inner Mongolia,5,28
160,Inner Mongolia,2,28
161,Inner Mongolia,10,28
162,Inner Mongolia,17,28
163,Inner Mongolia,35,28
164,Inner Mongolia,0,28
165,Inner Mongolia,0,28
166,Inner Mongolia,3,28
167,Inner Mongolia,0,28
168,Inner Mongolia,0,28
169,Inner Mongolia,0,28
170,Inner Mongolia,1,28
171,Inner Mongolia,0,28
172,Inner Mongolia,0,28
173,Inner Mongolia,0,28
174,Inner Mongolia,0,28
175,Inner Mongolia,3,28
176,Inner Mongolia,1,28
177,Inner Mongolia,0,28
178,Inner Mongolia,1,28
179,Inner Mongolia,0,28
180,Inner Mongolia,1,28
181,Inner Mongolia,1,28
182,Inner Mongolia,0,28
183,Inner Mongolia,0,28
184,Inner Mongolia,0,28
185,Inner Mongolia,0,28
186,Inner Mongolia,0,28
187,Inner Mongolia,0,28
188,Inner Mongolia,0,28
189,Inner Mongolia,0,28
190,Inner Mongolia,0,28
191,Inner Mongolia,7,28
192,Inner Mongolia,1,28
193,Inner Mongolia,0,28
194,Inner Mongolia,0,28
195,Inner Mongolia,0,28
196,Inner Mongolia,0,28
197,Inner Mongolia,0,28
198,Inner Mongolia,4,28
199,Inner Mongolia,3,28
200,Inner Mongolia,1,28
201,Inner Mongolia,0,28
202,Inner Mongolia,0,28
203,Inner Mongolia,0,28
204,Inner Mongolia,0,28
205,Inner Mongolia,10,28
206,Inner Mongolia,5,28
207,Inner Mongolia,0,28
208,Inner Mongolia,0,28
209,Inner Mongolia,0,28
210,Inner Mongolia,0,28
211,Inner Mongolia,0,28
212,Inner Mongolia,3,28
213,Inner Mongolia,0,28
214,Inner Mongolia,0,28
215,Inner Mongolia,0,28
216,Inner Mongolia,0,28
217,Inner Mongolia,0,28
218,Inner Mongolia,0,28
219,Inner Mongolia,0,28
220,Inner Mongolia,0,28
221,Inner Mongolia,2,28
222,Inner Mongolia,0,28
223,Inner Mongolia,0,28
224,Inner Mongolia,0,28
225,Inner Mongolia,0,28
226,Inner Mongolia,0,28
227,Inner Mongolia,1,28
228,Inner Mongolia,0,28
0,Ningxia,0,29
1,Ningxia,0,29
2,Ningxia,0,29
3,Ningxia,0,29
4,Ningxia,0,29
5,Ningxia,0,29
6,Ningxia,0,29
7,Ningxia,0,29
8,Ningxia,0,29
9,Ningxia,0,29
10,Ningxia,0,29
11,Ningxia,0,29
12,Ningxia,0,29
13,Ningxia,0,29
14,Ningxia,0,29
15,Ningxia,0,29
16,Ningxia,0,29
17,Ningxia,0,29
18,Ningxia,0,29
19,Ningxia,0,29
20,Ningxia,0,29
21,Ningxia,0,29
22,Ningxia,0,29
23,Ningxia,0,29
24,Ningxia,0,29
25,Ningxia,0,29
26,Ningxia,0,29
27,Ningxia,0,29
28,Ningxia,0,29
29,Ningxia,0,29
30,Ningxia,0,29
31,Ningxia,0,29
32,Ningxia,0,29
33,Ningxia,0,29
34,Ningxia,0,29
35,Ningxia,0,29
36,Ningxia,0,29
37,Ningxia,0,29
38,Ningxia,0,29
39,Ningxia,0,29
40,Ningxia,0,29
41,Ningxia,0,29
42,Ningxia,0,29
43,Ningxia,0,29
44,Ningxia,0,29
45,Ningxia,0,29
46,Ningxia,0,29
47,Ningxia,0,29
48,Ningxia,0,29
49,Ningxia,0,29
50,Ningxia,0,29
51,Ningxia,0,29
52,Ningxia,0,29
53,Ningxia,0,29
54,Ningxia,0,29
55,Ningxia,0,29
56,Ningxia,0,29
57,Ningxia,0,29
58,Ningxia,0,29
59,Ningxia,0,29
60,Ningxia,0,29
61,Ningxia,0,29
62,Ningxia,0,29
63,Ningxia,0,29
64,Ningxia,0,29
65,Ningxia,0,29
66,Ningxia,0,29
67,Ningxia,0,29
68,Ningxia,0,29
69,Ningxia,0,29
70,Ningxia,0,29
71,Ningxia,0,29
72,Ningxia,0,29
73,Ningxia,0,29
74,Ningxia,0,29
75,Ningxia,0,29
76,Ningxia,0,29
77,Ningxia,0,29
78,Ningxia,0,29
79,Ningxia,0,29
80,Ningxia,0,29
81,Ningxia,0,29
82,Ningxia,1,29
83,Ningxia,1,29
84,Ningxia,1,29
85,Ningxia,1,29
86,Ningxia,3,29
87,Ningxia,4,29
88,Ningxia,1,29
89,Ningxia,5,29
90,Ningxia,4,29
91,Ningxia,5,29
92,Ningxia,2,29
93,Ningxia,3,29
94,Ningxia,3,29
95,Ningxia,0,29
96,Ningxia,6,29
97,Ningxia,6,29
98,Ningxia,2,29
99,Ningxia,0,29
100,Ningxia,4,29
101,Ningxia,4,29
102,Ningxia,5,29
103,Ningxia,6,29
104,Ningxia,3,29
105,Ningxia,3,29
106,Ningxia,0,29
107,Ningxia,0,29
108,Ningxia,0,29
109,Ningxia,1,29
110,Ningxia,0,29
111,Ningxia,0,29
112,Ningxia,0,29
113,Ningxia,0,29
114,Ningxia,0,29
115,Ningxia,0,29
116,Ningxia,0,29
117,Ningxia,1,29
118,Ningxia,0,29
119,Ningxia,1,29
120,Ningxia,0,29
121,Ningxia,1,29
122,Ningxia,0,29
123,Ningxia,1,29
124,Ningxia,0,29
126,Ningxia,0,29
127,Ningxia,0,29
128,Ningxia,0,29
129,Ningxia,0,29
130,Ningxia,0,29
131,Ningxia,0,29
132,Ningxia,0,29
133,Ningxia,0,29
134,Ningxia,0,29
135,Ningxia,0,29
136,Ningxia,0,29
137,Ningxia,0,29
138,Ningxia,0,29
139,Ningxia,0,29
140,Ningxia,0,29
141,Ningxia,0,29
142,Ningxia,0,29
143,Ningxia,0,29
144,Ningxia,0,29
145,Ningxia,0,29
146,Ningxia,0,29
147,Ningxia,0,29
148,Ningxia,0,29
149,Ningxia,0,29
150,Ningxia,0,29
151,Ningxia,0,29
152,Ningxia,0,29
153,Ningxia,0,29
154,Ningxia,0,29
155,Ningxia,0,29
156,Ningxia,0,29
157,Ningxia,0,29
158,Ningxia,0,29
159,Ningxia,0,29
160,Ningxia,0,29
161,Ningxia,0,29
162,Ningxia,0,29
163,Ningxia,0,29
164,Ningxia,0,29
165,Ningxia,0,29
166,Ningxia,0,29
167,Ningxia,0,29
168,Ningxia,0,29
169,Ningxia,0,29
170,Ningxia,0,29
171,Ningxia,0,29
172,Ningxia,0,29
173,Ningxia,0,29
174,Ningxia,0,29
175,Ningxia,0,29
176,Ningxia,0,29
177,Ningxia,0,29
178,Ningxia,0,29
179,Ningxia,0,29
180,Ningxia,0,29
181,Ningxia,0,29
182,Ningxia,0,29
183,Ningxia,0,29
184,Ningxia,0,29
185,Ningxia,0,29
186,Ningxia,0,29
187,Ningxia,0,29
188,Ningxia,0,29
189,Ningxia,0,29
190,Ningxia,0,29
191,Ningxia,0,29
192,Ningxia,0,29
193,Ningxia,0,29
194,Ningxia,0,29
195,Ningxia,0,29
196,Ningxia,0,29
197,Ningxia,0,29
198,Ningxia,0,29
199,Ningxia,0,29
200,Ningxia,0,29
201,Ningxia,0,29
202,Ningxia,0,29
203,Ningxia,0,29
204,Ningxia,0,29
205,Ningxia,0,29
206,Ningxia,0,29
207,Ningxia,0,29
208,Ningxia,0,29
209,Ningxia,0,29
210,Ningxia,0,29
211,Ningxia,0,29
212,Ningxia,0,29
213,Ningxia,0,29
214,Ningxia,0,29
215,Ningxia,0,29
216,Ningxia,0,29
217,Ningxia,0,29
218,Ningxia,0,29
219,Ningxia,0,29
220,Ningxia,0,29
221,Ningxia,0,29
222,Ningxia,0,29
223,Ningxia,0,29
224,Ningxia,0,29
225,Ningxia,0,29
226,Ningxia,0,29
227,Ningxia,0,29
228,Ningxia,0,29
0,Qinghai,0,30
1,Qinghai,0,30
2,Qinghai,0,30
3,Qinghai,0,30
4,Qinghai,0,30
5,Qinghai,0,30
6,Qinghai,0,30
7,Qinghai,0,30
8,Qinghai,0,30
9,Qinghai,0,30
10,Qinghai,0,30
11,Qinghai,0,30
12,Qinghai,0,30
13,Qinghai,0,30
14,Qinghai,0,30
15,Qinghai,0,30
16,Qinghai,0,30
17,Qinghai,0,30
18,Qinghai,0,30
19,Qinghai,0,30
20,Qinghai,0,30
21,Qinghai,0,30
22,Qinghai,0,30
23,Qinghai,0,30
24,Qinghai,0,30
25,Qinghai,0,30
26,Qinghai,0,30
27,Qinghai,0,30
28,Qinghai,0,30
29,Qinghai,0,30
30,Qinghai,0,30
31,Qinghai,0,30
32,Qinghai,0,30
33,Qinghai,0,30
34,Qinghai,0,30
35,Qinghai,0,30
36,Qinghai,0,30
37,Qinghai,0,30
38,Qinghai,0,30
39,Qinghai,0,30
40,Qinghai,0,30
41,Qinghai,0,30
42,Qinghai,0,30
43,Qinghai,0,30
44,Qinghai,0,30
45,Qinghai,0,30
46,Qinghai,0,30
47,Qinghai,0,30
48,Qinghai,0,30
49,Qinghai,0,30
50,Qinghai,0,30
